categoria,glosa,partida,partida6,partida4,ruc,razon_social,fob_usd,peso_kg,pais_origen,descripcion
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1107.144,77.727,PL,"ALIMENTO DE TORTUGA ACUATICA, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,210.284,14.763,PL,"ALIMENTO DE TORTUGA ACUATICA, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1093.476,76.767,PL,"ALIMENTO DE TORTUGA ACUATICA, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,404.796,28.418,PL,"ALIMENTO DE TORTUGA ACUATICA, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,344.866,24.211,PL,"ALIMENTO DE TORTUGA ACUATICA, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,799.079,56.099,PL,"ALIMENTO DE TORTUGA ACUATICA, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,5509.437,386.787,PL,"ALIMENTO DE TORTUGA ACUATICA, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,201.873,14.172,PL,"ALIMENTO DE TORTUGA ACUATICA, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,135.002,9.478,PL,"MINERALES PARA TORTUGA ACUATIC, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,304.211,21.357,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,638.001,44.791,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,479.447,33.659,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,968.532,67.995,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,319.631,22.44,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1062.634,74.601,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,798.378,56.05,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,713.283,50.075,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1486.006,104.325,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,294.187,20.653,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,992.54,69.68,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1666.383,116.988,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,595.524,41.808,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,325.94,22.882,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,333.183,23.391,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1059.831,74.405,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,896.043,62.906,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,398.137,27.951,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,471.737,33.118,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,650.205,45.647,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,448.606,31.494,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,514.962,36.153,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,325.94,22.882,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,415.381,29.162,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,249.887,17.543,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,551.785,38.738,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,542.532,38.088,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,341.501,23.975,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,854.979,60.024,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,258.299,18.134,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,614.029,43.107,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,478.98,33.626,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,527.112,37.006,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1345.525,94.462,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,2975.516,208.895,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,427.577,30.018,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,712.862,50.046,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,416.362,29.23,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,2184.615,153.37,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,339.819,23.856,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,471.153,33.077,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,488.56,34.299,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,449.353,31.546,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,514.775,36.14,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,743.003,52.162,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,417.063,29.28,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1729.234,121.4,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,935.062,65.645,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1077.354,75.636,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,767.536,53.884,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,735.993,51.67,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,379.305,26.629,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,233.649,16.403,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,371.782,26.1,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,483.372,33.935,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,906.908,63.669,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,130.843,9.186,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,781.789,54.885,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1430.397,100.421,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,944.174,66.286,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,227.808,15.993,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,304.211,21.357,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,154.792,10.867,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,9243.143,648.91,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,639.263,44.879,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,319.631,22.44,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,685.525,48.127,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,321.384,22.563,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,653.282,45.863,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,457.017,32.085,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,326.641,22.931,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,591.599,41.533,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,421.97,29.624,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,649.777,45.617,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,280.939,19.723,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,371.501,26.081,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,267.411,18.773,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,447.484,31.415,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,650.478,45.666,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,329.97,23.165,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,916.838,64.366,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,346.548,24.329,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1026.185,72.043,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,675.712,47.438,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,487.859,34.25,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,532.719,37.399,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1400.49,98.321,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,806.789,56.64,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,178.741,12.548,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1878.536,131.882,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,595.804,41.828,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,288.416,20.248,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,2875.748,201.891,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,360.286,25.294,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,376.174,26.409,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1561.358,109.614,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,654.216,45.929,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,2130.876,149.597,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,1065.438,74.799,PL,"ALIMENTO DE PECES ORNALMENTALE, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20517342549,ACUARIO WALDEMAR S.A.C.,107.876,7.572,PL,"CALCIO PARA TORTUGA ACUATICA, TROPICAL, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20468261082,ADISENS SOCIEDAD ANONIMA CERRADA-ADISENS,28593.391,5000.0,IT,"AVIPLUS P, VETAGRO, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20468261082,ADISENS SOCIEDAD ANONIMA CERRADA-ADISENS,166130.52,2000.0,FR,"SELISSEO 2% SE, ADISSEO, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20468261082,ADISENS SOCIEDAD ANONIMA CERRADA-ADISENS,170000.0,20000.0,CN,"ADITECH CU, S/M, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20468261082,ADISENS SOCIEDAD ANONIMA CERRADA-ADISENS,38263.465,5000.0,US,"MINTREX CU 15%, NOVUS, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20468261082,ADISENS SOCIEDAD ANONIMA CERRADA-ADISENS,43151.567,3000.0,CN,"AVILA-SENS 10, S/M, S/M"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20468261082,ADISENS SOCIEDAD ANONIMA CERRADA-ADISENS,28827.742,2000.0,CN,"AVILA-SENS 10, S/M, S/M"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20552470487,ADITMAQ PERU SOCIEDAD ANONIMA CERRADA -,4.411,0.011,TW,"RACOR ROSCADO NEUMÁTICO, TREIF, 167099"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20552470487,ADITMAQ PERU SOCIEDAD ANONIMA CERRADA -,7.31,0.018,TW,"ATORNILLADO,NEUMATICO, TREIF, 135314"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20552470487,ADITMAQ PERU SOCIEDAD ANONIMA CERRADA -,296.456,0.739,DE,"ÁRBOL DE TRANSMISIÓN, TREIF, 165527"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20552470487,ADITMAQ PERU SOCIEDAD ANONIMA CERRADA -,6.872,0.017,DE,"CONECTOR NEUMÁTICO, TREIF, 132906"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20552470487,ADITMAQ PERU SOCIEDAD ANONIMA CERRADA -,52.8,0.132,CN,"SILENCIADOR, TREIF, 104069"
referencia,Protección de cultivos,3808911900,380891,3808,20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M"
referencia,Protección de cultivos,3808911900,380891,3808,20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M"
referencia,Protección de cultivos,3808911900,380891,3808,20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M"
referencia,Protección de cultivos,3808911900,380891,3808,20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M"
referencia,Protección de cultivos,3808911900,380891,3808,20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M"
referencia,Protección de cultivos,3808911900,380891,3808,20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M"
referencia,Protección de cultivos,3808911900,380891,3808,20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M"
referencia,Protección de cultivos,3808911900,380891,3808,20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M"
semillas,Semilla para siembra,1209210000,120921,1209,20498412727,AGP SOCIEDAD ANONIMA CERRADA,72700.0,10000.0,US,"SEMILLA DE ALFALFA, S/M, S/M"
semillas,Semilla para siembra,1209210000,120921,1209,20498412727,AGP SOCIEDAD ANONIMA CERRADA,72700.0,10000.0,US,"SEMILLA DE ALFALFA, S/M, S/M"
semillas,Semilla para siembra,1209220000,120922,1209,20498412727,AGP SOCIEDAD ANONIMA CERRADA,38524.534,5000.0,NZ,"SEMILLA DE TREBOL BLANCO, S/M, S/M"
ganaderia,"Avicultura, apicultura y ganadería",8436100000,843610,8436,20498412727,AGP SOCIEDAD ANONIMA CERRADA,10130.797,148.843,DE,"EQUIPO MOVIL PARA ALIMENTAR,HOLM & LAUE,MTX4,"
repuestos,Partes de equipo ganadero,8436990000,843699,8436,20498412727,AGP SOCIEDAD ANONIMA CERRADA,2425.598,35.637,DE,"PARTES DE EQUIPO MOVIL PARA ALIMENT,HOLM & LAUE,S/M,"
repuestos,Partes de equipo ganadero,8436990000,843699,8436,20498412727,AGP SOCIEDAD ANONIMA CERRADA,375.745,5.52,DE,"PARTES DE EQUIPO MOVIL PARA ALIMENT,HOLM & LAUE,S/M,"
semillas,Semilla para siembra,1209919000,120991,1209,20498412727,AGP SOCIEDAD ANONIMA CERRADA,1223.401,34.356,FR,"SEMILLA DE PEREJIL, S/M, S/M"
semillas,Semilla para siembra,1209919000,120991,1209,20498412727,AGP SOCIEDAD ANONIMA CERRADA,12.154,1.227,FR,"SEMILLA DE PEREJIL, S/M, S/M"
semillas,Semilla para siembra,1209250000,120925,1209,20498412727,AGP SOCIEDAD ANONIMA CERRADA,54000.0,22500.0,NL,"RYEGRASS INGLES, S/M, S/M"
