cod_se,dep,prov,dist,sector,region_nat,lat,lon,alt_m,ha_agricola,s_ha_cosechada,s_clientes_sam,s_sam_usd,km_a_via,horas_capital_real,horas_capital_vuelta,horas_capital_llano,horas_terreno,horas_ida_vuelta,horas_capital_proxy,horas_puerto_real,horas_puerto_vuelta,horas_puerto_proxy,puerto_maritimo,costo_viaje_real,accesible_real
3041101,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,TARAPATA,SIERRA,-13.89548465699994,-73.21085353199999,3843.0280994248997,667.7329898403353,204.61972494500105,2.5259080396950884,14101.079594613297,3.30814866705689,1.947636958671204,2.5827908764682657,1.837327273474146,0.11030968519705797,4.53042783513947,2.9367860308574465,11.204991370567718,12.204933642072541,20.83403291698726,Pisco (Gral. San Martín),81.54770103251046,1-2 h
3041102,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,CHACÑA,SIERRA,-13.877410471999951,-73.18152634499995,4159.958839356557,650.2283587007195,199.2556155426659,2.45969131953869,13731.419564736549,3.3519633952622874,1.3961206384961318,1.8652571764161368,1.3045900624144728,0.09153057608165893,3.2613778149122687,3.0765096523433875,10.957799134116193,11.791724025743958,21.029531525931056,Pisco (Gral. San Martín),58.70480066842084,1-2 h
3041201,APURIMAC,AYMARAES,SAÑAYCA,SAÑAYCA,SIERRA,-14.199387498999954,-73.36014610899997,3714.5625793750005,1016.4272426783904,311.47339728293093,3.8449526728645833,21464.74963677992,0.5872327569772859,0.7222196041649521,0.8990335490760778,0.6500727317265205,0.07214687243843165,1.62125315324103,1.2080303743228609,9.728274090358582,10.305449239214031,19.990275027270908,Pisco (Gral. San Martín),29.18255675833854,<1 h
3041202,APURIMAC,AYMARAES,SAÑAYCA,HUARQUIZA,SIERRA,-14.37466389399998,-73.35767086199996,4070.9752144188546,605.4188442926466,185.52421294221725,2.290185372670244,12785.13933165222,1.317402495114458,1.4538542724124683,1.9653190078416314,1.3183404622637616,0.13551381014870678,3.4191732802540997,0.9387031256282626,9.462928674525282,10.110452382490648,20.0320480644412,Matarani,61.545119044573795,1-2 h
3041301,APURIMAC,AYMARAES,SORAYA,SORAYA,SIERRA,-14.158527456999934,-73.28220855299998,3670.6492962854445,590.3596833036331,180.9094920487487,2.233219405147347,12467.122353361316,1.503537580104282,0.9823402807867947,1.2005988315397376,0.894580808786589,0.08775947200020573,2.1829391123265323,1.1685225973574698,10.008675489112468,10.76297453376103,20.47778386341653,Pisco (Gral. San Martín),39.29290402187758,<1 h
3041302,APURIMAC,AYMARAES,SORAYA,CCARAHUATANI,SIERRA,-14.182903902999954,-73.28579398499994,3547.374234209201,358.04070813233216,109.7177948848525,1.3544005118360714,7561.047005769411,1.4363971590972735,0.9778642527196607,1.1961228034726037,0.890104780719455,0.08775947200020573,2.1739870561922645,1.017587767776583,10.004199461045333,10.758498505693895,20.473542437841733,Pisco (Gral. San Martín),39.13176701146076,<1 h
3041401,APURIMAC,AYMARAES,TAPAIRIHUA,SOCCO,SIERRA,-14.07132566499996,-73.15211877599995,3672.20124720429,797.9685107507781,244.5290253273827,3.018564467229431,16851.372712290773,2.275580178021822,1.6329760001758185,1.8148111829481959,1.4791881187461886,0.15378788142962985,3.4477871831240146,1.7971243004626989,10.720088965829003,11.377186885169483,21.293442791483216,Pisco (Gral. San Martín),62.06016929623226,1-2 h
3041402,APURIMAC,AYMARAES,TAPAIRIHUA,LAYME,SIERRA,-14.107265997999946,-73.10171411499994,3771.094346900193,713.432961831463,218.62399887050347,2.698782419758041,15066.164370000206,2.550998691057113,1.760567063546591,2.004401280704798,1.6005415179355116,0.1600255456110795,3.7649683442513893,1.7064317607382191,10.847680029199775,11.566776982926084,21.11634428775713,Matarani,67.76943019652501,1-2 h
3041403,APURIMAC,AYMARAES,TAPAIRIHUA,TAPAIRIHUA,SIERRA,-14.139503558999934,-73.09556524599998,4025.308016939568,433.585115756045,132.86758101836878,1.6401707665248004,9156.381849244202,2.2461693275972747,2.2421111109691627,2.758948268999508,2.0471751595155117,0.19493595145365106,5.001059379968671,1.5427466606916418,11.329224076622346,12.321323971220798,20.89178436369241,Matarani,90.01906883943609,2-4 h
3041501,APURIMAC,AYMARAES,TINTAY,TAQUEBAMBA,SIERRA,-13.876752997999972,-73.11535939699996,3405.5765541087526,1156.7445651863293,354.4721593232172,4.375746655525288,24427.948644905293,0.8534852657939722,1.6300259102832342,2.0113852655597935,1.4280113264978636,0.20201458378537063,3.641411175843028,3.160126030908577,11.191704405903293,11.937852114887615,21.47639282979122,Pisco (Gral. San Martín),65.5454011651745,1-2 h
3041502,APURIMAC,AYMARAES,TINTAY,SAN MATEO,SIERRA,-13.896305594999944,-73.13226730899999,3454.629819824694,939.1617687641964,287.796208555371,3.552671948802439,19833.06958778296,0.5979788363829068,1.1476498105675914,1.5736617520281917,1.053493388818249,0.09415642174934247,2.7213115625957833,3.0020320038842123,10.709328306187652,11.500128601356014,21.364882077143037,Pisco (Gral. San Martín),48.9836081267241,1-2 h
3041503,APURIMAC,AYMARAES,TINTAY,TINTAY,SIERRA,-13.95956825299993,-73.16165668399998,2289.444186054176,1063.6567915350254,325.946393889901,4.023613153900082,22462.13577432022,0.6235176247825713,0.8305266522468123,0.9177541198924679,0.7713320915093732,0.05919456073743912,1.7482807721392803,2.5334576983568904,10.087881064143327,10.539896885496747,21.181178887111876,Pisco (Gral. San Martín),31.469053898507045,<1 h
3041504,APURIMAC,AYMARAES,TINTAY,HUANCARPUQUIO,SIERRA,-13.901324828999975,-73.15197215599994,3297.412966627334,532.4835313623856,163.17395633120853,2.014284831419056,11244.902936961644,0.4420391708745378,1.3280742221212722,1.7861142070623057,1.2033628015406608,0.12471142058061147,3.114188429183578,2.9413919532296875,10.889752717741334,11.712581056390126,21.2326475078578,Pisco (Gral. San Martín),56.0553917253044,1-2 h
3041601,APURIMAC,AYMARAES,TORAYA,LLINQUI,SIERRA,-13.986652230999937,-73.31902579099994,4115.574716641915,821.4127213712886,251.7132561527439,3.107249497011788,17346.463841563487,2.838795015825879,1.5092051748470916,1.8575001504077995,1.3661055588384965,0.1430996160085951,3.366705325254891,2.379897412564972,10.535540383172759,11.419875852629088,20.129206473941487,Pisco (Gral. San Martín),60.60069585458804,1-2 h
3041602,APURIMAC,AYMARAES,TORAYA,CONDEBAMBA,SIERRA,-14.033683809999957,-73.26941851599997,3344.122567255917,682.7383433783577,209.21795711320172,2.582670463773044,14417.9602756705,0.8263327553818572,1.0720063644566662,1.2250498603749465,0.9450472743805436,0.1269590900761226,2.2970562248316124,1.9957011539390173,10.098341572782338,10.787425562596237,20.484190044573676,Pisco (Gral. San Martín),41.34701204696903,1-2 h
3041603,APURIMAC,AYMARAES,TORAYA,TORAYA,SIERRA,-14.059451405999935,-73.31882658699993,3449.886358941595,1262.3171383704516,386.8237597613453,4.775107800525532,26657.413536004075,0.6756683680374507,1.2042773506409723,1.4796219052570723,1.0639916107075265,0.14028573993344584,2.6838992558980443,1.8964441669629328,10.230612558966643,11.041997607478365,20.165173203362112,Pisco (Gral. San Martín),48.3101866061648,1-2 h
