ubigeo,fob,kg,ops,empresas,familia_lider,pct_lider,mes_pico,dep,prov,dist,lat,lon,ha_agricola,h3,h3_ter,hub,horas_al_hub,cubierto_2h,km_al_nodo,promesa_h,cubierto_promesa,fob_mm,cluster
120606,105596217.36,35101181.33,1605,46,Cacao en grano,45.0,Set,JUNIN,SATIPO,PANGOA,-11.625696256714248,-74.37676050014282,58009.90894663609,858e6533fffffff,868e6530fffffff,Satipo,1.521814807026176,True,0.4237411071275192,6.0,True,105.6,
060101,96882346.76,28909433.19,1346,56,Café,41.9,Set,CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.1339595449999536,-78.54251182749995,15280.080293804125,858f51d7fffffff,868f51d5fffffff,Huamachuco,3.3432600968352872,False,0.6440029309954441,6.0,True,96.9,
150137,86509185.89,62194718.74,11015,85,Mezclas odoríferas,24.3,Jun,LIMA,LIMA,SANTA ANITA,-12.043207248999977,-76.96314006599994,0.0,858e62c7fffffff,868e62d5fffffff,,,,,,,86.5,
220101,85895095.23,17924188.49,7938,22,Café,79.5,Jul,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,-5.874582397249959,-77.07746978587497,100694.86743825626,858f4617fffffff,868f4615fffffff,Bellavista,4.85190526221434,False,2.757469134831888,6.0,True,85.9,
021101,81732932.01,23881766.83,2421,28,Hortalizas frescas (espárrago y otras),98.0,Ago,ANCASH,HUARMEY,HUARMEY,-10.093330249499957,-77.94669889949995,4964.344769214876,858f5bd3fffffff,868f5bd1fffffff,Huamachuco,7.158190118937503,False,9.397084423896152,4.0,False,81.7,
221001,80732919.51,27258288.52,401,15,Cacao en grano,97.5,Jul,SAN MARTIN,TOCACHE,TOCACHE,-8.255198821499931,-76.52505808574996,45051.30325790944,858f436ffffffff,868f436e7ffffff,Bellavista,3.7425106351002295,False,3.228043773664464,6.0,True,80.7,
110112,79607495.78,35970337.21,2759,51,Hortalizas frescas (espárrago y otras),85.6,Oct,ICA,ICA,SUBTANJALLA,-14.03510407449997,-75.82007296199995,1758.323535332005,858e458ffffffff,868e458dfffffff,Pisco,1.3649552276769272,True,3.1465885380311835,4.0,True,79.6,
250102,75812643.19,15259247.79,124,3,Cacao en grano,96.5,Jul,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,-8.504587933499948,-74.82641630649995,98030.82581386284,858f4ea7fffffff,868f4ea4fffffff,Tarma,9.617813238144516,False,1.375650305237358,6.0,False,75.8,
150131,58884077.89,17007497.62,6923,174,Confitería sin cacao,11.7,Mar,LIMA,LIMA,SAN ISIDRO,-12.09898090799993,-77.03667219399995,0.0,858e62c3fffffff,868e62c0fffffff,Pisco,2.886385719477117,False,0.0341311478796459,4.0,True,58.9,
200605,58704132.88,79497928.04,3882,15,Banano y plátano,99.5,Ene,PIURA,SULLANA,MARCAVELICA,-4.7637486025999465,-80.75175085539996,8184.4862602334,858f0827fffffff,868f08247ffffff,Chiclayo,3.7989727955621366,False,0.4236664606295317,4.0,True,58.7,
220303,54529608.26,12732669.44,390,32,Cacao en grano,75.9,Dic,SAN MARTIN,EL DORADO,SAN MARTIN,-6.438486940499942,-76.81904095224998,21944.33559464728,858f405bfffffff,868f405a7ffffff,Bellavista,2.876209726250324,False,2.781743074184962,6.0,True,54.5,
200505,53605339.42,42038575.88,68,3,Alcohol etílico,99.4,Ago,PIURA,PAITA,LA HUACA,-5.01789499433329,-80.90239867666664,13487.75162588139,858f0b97fffffff,868f0b94fffffff,Chiclayo,3.771770507927408,False,10.393938823970318,4.0,True,53.6,
110301,44646606.84,21741671.1,1133,27,"Palta, mango, dátil y piña",86.7,May,ICA,NASCA,NASCA,-14.838560461249948,-74.99004563474995,7958.219222352419,858e6a03fffffff,868e6a037ffffff,Pisco,3.360540202324772,False,2.6866960458274267,4.0,True,44.6,
120601,43489418.7,13629776.84,943,73,Cacao en grano,47.1,Ago,JUNIN,SATIPO,SATIPO,-11.196044039833291,-74.6180556923333,35251.45601639731,858e6513fffffff,868e65127ffffff,Satipo,0.0732539038930684,True,2.421653616581928,6.0,True,43.5,
140306,40877582.25,9009513.7,927,17,Hortalizas frescas (espárrago y otras),87.0,Dic,LAMBAYEQUE,LAMBAYEQUE,MORROPE,-6.532458367777729,-80.02091878088885,17201.598307811295,858f5623fffffff,868f5620fffffff,Chiclayo,0.5303754209372842,True,0.6511229770152301,4.0,True,40.9,
200606,40053464.8,56093033.64,3061,11,Banano y plátano,97.2,Mar,PIURA,SULLANA,MIGUEL CHECA,-4.976787625999947,-80.77923930749998,4756.918905500374,858f095bfffffff,868f0959fffffff,Chiclayo,3.5016477423964028,False,6.818299843421584,4.0,True,40.1,
200107,39067848.41,14313513.77,980,4,Uva,99.6,Nov,PIURA,PIURA,CURA MORI,-5.358341772199947,-80.61800724539998,6747.524562045181,858f0bb7fffffff,868f0bb6fffffff,Chiclayo,2.627914417115758,False,0.0926396779743719,4.0,True,39.1,
110305,38003758.72,31905042.1,735,12,Algarroba y otros frutos,92.7,Mar,ICA,NASCA,VISTA ALEGRE,-14.928155505199948,-74.88771253659996,5676.814016828752,858e6a07fffffff,868e6a077ffffff,Pisco,3.966258739639421,False,3.744875444167053,4.0,True,38.0,
010702,36708380.93,7890058.36,410,3,Café,97.2,Jun,AMAZONAS,UTCUBAMBA,CAJARURO,-5.709109547076878,-78.23828016461533,33053.32308356689,858f7367fffffff,868f73647ffffff,Chiclayo,5.683616299091986,False,3.639681895720654,6.0,True,36.7,
070106,35886089.19,15388925.5,6739,33,Frutas congeladas,42.1,Mar,CALLAO,CALLAO,VENTANILLA,-11.879115535999972,-77.13086870599994,70.94676158282427,858e62d3fffffff,868e62d17ffffff,Pisco,3.4067330979110158,False,0.1380549157060177,4.0,True,35.9,
220504,34651540.68,14230216.98,1326,3,Frutas preparadas,82.8,May,SAN MARTIN,LAMAS,CAYNARACHI,-6.228803217499944,-76.30090881499994,30033.0209868998,858f408bfffffff,868f40897ffffff,Bellavista,2.84772326541455,False,2.4025165319373443,6.0,True,34.7,
150121,32960539.74,13069031.6,5980,24,Hortalizas congeladas,18.6,Oct,LIMA,LIMA,PUEBLO LIBRE,-12.075084095999957,-77.06574321299996,0.0,858e62c3fffffff,868e62c0fffffff,Pisco,2.9865278151030576,False,0.2099099832330936,4.0,True,33.0,
150120,31640875.77,9681579.3,2642,53,"Arándano, fresa y otras bayas",40.1,Oct,LIMA,LIMA,MAGDALENA DEL MAR,-12.093838644999948,-77.06669448899999,0.0,858e62c3fffffff,868e62c0fffffff,Pisco,2.965043103453345,False,0.2171120362504848,4.0,True,31.6,
170101,29023813.25,4205514.94,351,21,Coco y castaña,86.8,Set,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,-12.579872001083288,-69.43257322249995,36976.767804432944,858b44cffffffff,868b44cf7ffffff,Juliaca,9.854397039016,False,5.48306497196771,6.0,False,29.0,
220601,28863951.31,6273328.04,134,7,Cacao en grano,99.9,Ago,SAN MARTIN,MARISCAL CACERES,JUANJUI,-7.263113707999963,-76.74737653624997,23901.27594195183,858f43dbfffffff,868f43d87ffffff,Bellavista,0.7725700630930664,True,1.0677433833029415,6.0,True,28.9,
150134,24124665.86,13215793.81,5059,43,Preparaciones alimenticias,20.0,Nov,LIMA,LIMA,SAN LUIS,-12.074086508999926,-76.99723940499996,0.0,858e62c7fffffff,868e62c77ffffff,Pisco,2.8844390826434805,False,0.0300600743157882,4.0,True,24.1,
020802,23941148.5,10604502.98,2060,20,"Palta, mango, dátil y piña",60.5,Ene,ANCASH,CASMA,BUENA VISTA ALTA,-9.379752408999934,-78.14625564299996,3890.0224429633117,858f585bfffffff,868f5859fffffff,Huamachuco,6.141741231089173,False,1.942434310631951,4.0,False,23.9,
150130,23110328.7,10243061.83,4630,67,Pimienta y ají,13.3,Jul,LIMA,LIMA,SAN BORJA,-12.097546260999934,-76.99520863399994,0.0,858e62c7fffffff,868e62c77ffffff,Pisco,2.869940094207906,False,0.0076606642920227,4.0,True,23.1,
220909,22185352.3,14077967.6,376,8,Aceite de coco y palmiste,77.8,Jun,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,-6.494636267749954,-76.30505668699996,8395.084890444985,858f4003fffffff,868f40037ffffff,Bellavista,1.623365568870074,True,1.1747877515670702,6.0,True,22.2,
150202,21040703.310000002,27624316.12,98,2,Azúcar de caña,99.6,Nov,LIMA,BARRANCA,PARAMONGA,-10.485872691999967,-77.74321683733329,4821.654817033097,858f5b1bfffffff,868f5b18fffffff,Pisco,5.965214032869995,False,0.236241566403098,4.0,False,21.0,
050401,19927463.55,4664386.1,893,29,Extractos vegetales (tara y otros),47.3,Mar,AYACUCHO,HUANTA,HUANTA,-12.92932586399995,-74.22886835774996,7073.744235241142,858e6ccbfffffff,868e6cc87ffffff,Tarma,6.508601867096403,False,0.3768698780567169,6.0,False,19.9,
080901,19562200.56,3883557.49,359,19,Café,95.4,Nov,CUSCO,LA CONVENCION,SANTA ANA,-12.86909445699994,-72.72381837133328,1180.0852746163,858b6c13fffffff,868b6c117ffffff,Sicuani,6.736169173126101,False,1.5480359109588244,6.0,False,19.6,
150806,19535338.93,10962824.76,918,52,"Palta, mango, dátil y piña",41.7,Set,LIMA,HUAURA,HUAURA,-11.034236304599949,-77.46680896179996,10149.061623853271,858f5b2ffffffff,868f5b2f7ffffff,Pisco,5.406717129984472,False,0.1853720028056463,4.0,False,19.5,
180101,18927744.51,10557193.82,802,27,"Arándano, fresa y otras bayas",73.5,Ago,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,-17.116527623999957,-71.0584775763333,2937.126668041158,85b3318bfffffff,86b331887ffffff,Juliaca,6.187595429948958,False,9.281411484423646,4.0,False,18.9,
040104,17751424.23,4237407.94,964,21,Coco y castaña,85.8,Set,AREQUIPA,AREQUIPA,CERRO COLORADO,-16.3435537773333,-71.58674548433329,2413.90102922032,85b3354bfffffff,86b3354a7ffffff,Juliaca,4.2609110953604254,False,0.1374129904244742,6.0,True,17.8,
120701,16792008.41,1432102.37,299,5,"Palta, mango, dátil y piña",89.9,Jul,JUNIN,TARMA,TARMA,-11.434149619499957,-75.72652522199995,8336.719525422353,858e609bfffffff,868e6099fffffff,Tarma,0.1224214959274169,True,1.53661144863067,6.0,True,16.8,
130202,13598262.46,6643569.57,303,6,"Palta, mango, dátil y piña",97.2,Jun,LA LIBERTAD,ASCOPE,CHICAMA,-7.8276065066666165,-79.06085971966662,11382.046310226848,858f53b3fffffff,868f53b1fffffff,Chiclayo,3.535046291099698,False,4.9312302822370295,4.0,True,13.6,
110114,13018139.18,4015961.3,288,5,Uva,98.2,Dic,ICA,ICA,YAUCA DEL ROSARIO,-14.102658137999953,-75.43338418399998,5423.099820776538,858e45b7fffffff,868e45b57ffffff,Pisco,1.9135627501835013,True,2.5351571480383903,4.0,True,13.0,
250301,12306314.79,2303162.54,107,6,Cacao en grano,95.5,Jul,UCAYALI,PADRE ABAD,PADRE ABAD,-9.018102952124949,-75.55121519962498,42833.903235446785,858f4e6ffffffff,868f4e6cfffffff,Bellavista,7.708394639187411,False,3.9535632879039166,6.0,False,12.3,
210101,12174434.01,5461592.34,804,36,Quinua y cereales andinos,43.2,Dic,PUNO,PUNO,PUNO,-15.889851051249963,-70.01578390899996,5841.825598803743,85b3260ffffffff,86b3260f7ffffff,Juliaca,0.9512171404450542,True,0.3180987281694351,6.0,True,12.2,
150113,9428785.09,2632158.2,361,26,Pimienta y ají,60.2,Oct,LIMA,LIMA,JESUS MARIA,-12.078106398999978,-77.04820820199996,0.0,858e62c3fffffff,868e62c0fffffff,Pisco,2.944770794723848,False,0.0942826518475551,4.0,True,9.4,
150133,9374551.2,9460835.78,1721,28,Bebidas no alcohólicas,85.4,Oct,LIMA,LIMA,SAN JUAN DE MIRAFLORES,-12.157858249999949,-76.96650742299994,0.0,858e62c7fffffff,868e62c5fffffff,Pisco,2.7726300580175245,False,0.1580975067939165,4.0,True,9.4,
230111,9245268.66,5558330.99,801,33,Hortalizas preparadas,82.9,Feb,TACNA,TACNA,LA YARADA LOS PALOS,-18.188313389666632,-70.42481666666662,37109.003869493354,85b30447fffffff,86b304447ffffff,,,,,,,9.2,
050501,8937134.75,4042170.0,309,5,"Palta, mango, dátil y piña",100.0,Mar,AYACUCHO,LA MAR,SAN MIGUEL,-12.988652092749945,-73.93256213674995,8218.776036849484,858e6cc7fffffff,868e6cc47ffffff,Pisco,8.974871969231252,False,0.3037022431499264,6.0,False,8.9,
021801,8294128.26,2889032.76,232,19,"Arándano, fresa y otras bayas",37.5,Nov,ANCASH,SANTA,CHIMBOTE,-8.940753636166628,-78.49245460799996,23962.518122156995,858f5e0ffffffff,868f5e0cfffffff,Huamachuco,5.312783880242051,False,0.4287602941199899,4.0,False,8.3,
160105,8145739.74,1959348.3,74,10,Café,55.5,Jun,LORETO,MAYNAS,LAS AMAZONAS,-3.5182834087499657,-72.57591913549997,6554.04795987796,858a68a7fffffff,868a68a67ffffff,,inf,False,56.672927950184935,6.0,False,8.1,
150116,7649964.97,4150800.5,1971,29,Legumbres secas,48.4,Oct,LIMA,LIMA,LINCE,-12.08579145999994,-77.03566671499993,0.0,858e62c3fffffff,868e62c0fffffff,Pisco,2.905628828605476,False,0.1109435699217383,4.0,True,7.6,
160113,6873681.08,141279.62,1215,24,Otros animales vivos,87.9,May,LORETO,MAYNAS,SAN JUAN BAUTISTA,-4.135155792999967,-73.64769941549997,31383.116084818932,858a6db7fffffff,868a6db67ffffff,,inf,False,19.320369159433977,6.0,False,6.9,
070104,6650150.72,3217749.89,573,8,"Jengibre, cúrcuma y especias",56.9,Ene,CALLAO,CALLAO,LA PERLA,-12.070277372999954,-77.11609803899995,0.0,858e62c3fffffff,868e62c1fffffff,Pisco,3.033058752864401,False,0.0098273325135575,4.0,True,6.7,
150105,6618640.63,3040215.86,984,25,Cebolla y ajo,18.4,Oct,LIMA,LIMA,BREÑA,-12.059163877999936,-77.05059241299995,0.0,858e62c3fffffff,868e62c0fffffff,Pisco,3.0079275106525096,False,0.1826473114866782,4.0,True,6.6,
070102,6489968.4,2249621.55,352,22,Frutas congeladas,77.5,Nov,CALLAO,CALLAO,BELLAVISTA,-12.06000665199997,-77.10990342399998,0.0,858e62c3fffffff,868e62c1fffffff,Pisco,3.04518628591754,False,0.221807111920924,4.0,True,6.5,
110104,6060441.81,3415007.82,267,6,Uva,66.6,Ene,ICA,ICA,OCUCAJE,-14.414260191199958,-75.72089747959997,6382.68155268366,858e4533fffffff,868e45317ffffff,Pisco,1.970198489950857,True,3.6268803409926127,4.0,True,6.1,
150136,5439341.96,1665121.22,1101,41,Pimienta y ají,20.0,Abr,LIMA,LIMA,SAN MIGUEL,-12.076444784999978,-77.09006733999996,0.0,858e62c3fffffff,868e62c1fffffff,Pisco,3.006296841528611,False,0.164826362206211,4.0,True,5.4,
080908,5416563.58,1088939.0,137,2,Café,100.0,Ene,CUSCO,LA CONVENCION,SANTA TERESA,-13.2046979213333,-72.72215606733329,801.8801847300057,858b6c9bfffffff,868b6c997ffffff,Sicuani,7.420162080565962,False,9.554214387496357,6.0,False,5.4,
140205,5161527.29,2080190.55,152,7,Uva,96.3,Dic,LAMBAYEQUE,FERREÑAFE,PITIPO,-6.504836878499954,-79.69760431291662,14914.084275114757,858f50cbfffffff,868f50cafffffff,Chiclayo,0.9463977063956888,True,0.5351615764996579,4.0,True,5.2,
170203,5118788.73,1131422.09,186,17,Coco y castaña,91.8,Ene,MADRE DE DIOS,MANU,MADRE DE DIOS,-12.644879979999956,-70.67260084574995,5181.929249541324,858b630ffffffff,868b630dfffffff,,inf,False,13.873019825146338,6.0,False,5.1,
220801,4796561.9,923058.31,128,2,Café,99.7,Jun,SAN MARTIN,RIOJA,RIOJA,-6.078775626333292,-77.19874826499996,14687.835757060919,858f460ffffffff,868f460cfffffff,Bellavista,3.7152385975024425,False,1.5653423274680798,6.0,True,4.8,
240301,4521357.04,10865324.52,426,25,Hortalizas secas,35.1,Mar,TUMBES,ZARUMILLA,ZARUMILLA,-3.4607664069999657,-80.29954540149996,1049.8154386423378,858f0dc3fffffff,868f0dc07ffffff,Chiclayo,7.38047672084482,False,0.5176240672280227,4.0,False,4.5,
060905,4420220.18,932390.25,205,2,Café,100.0,Dic,CAJAMARCA,SAN IGNACIO,NAMBALLE,-5.059054689599952,-79.16165349799996,25068.24618394513,858f7267fffffff,868f7264fffffff,Chiclayo,8.552844248278255,False,3.2914627609845515,6.0,False,4.4,
080401,3945037.16,1380771.53,111,14,Maíz,63.7,Jun,CUSCO,CALCA,CALCA,-13.290996992999945,-71.97564585166661,2015.4227470128026,858b6107fffffff,868b6106fffffff,Sicuani,2.6087089746572576,False,3.3782630049640883,6.0,True,3.9,
120101,3839177.11,4265769.53,464,15,Hortalizas secas,48.3,Ago,JUNIN,HUANCAYO,HUANCAYO,-12.01999116233327,-75.13048408966664,781.8164451650848,858e60a7fffffff,868e60a4fffffff,Tarma,2.157206084325572,False,1.0476515726184743,6.0,True,3.8,
080910,3828012.8,404627.07,37,3,Cacao en grano,99.9,Nov,CUSCO,LA CONVENCION,PICHARI,-12.422082972749948,-73.78225238224996,2014.4325002056978,858b6d8bfffffff,868b6d8afffffff,Tarma,10.63980379569938,False,4.526379907347738,6.0,False,3.8,
020804,3739845.33,1216164.76,358,11,"Palta, mango, dátil y piña",98.8,Feb,ANCASH,CASMA,YAUTAN,-9.509793592333287,-78.02624713166664,4158.473871286197,858f584ffffffff,868f584f7ffffff,Huamachuco,6.140549993754407,False,0.6184561457586719,4.0,False,3.7,
060611,3717476.78,802153.0,56,1,Café,100.0,Oct,CAJAMARCA,CUTERVO,SANTA CRUZ,-6.113850219999932,-78.83277438349995,6007.261197519075,858f5427fffffff,868f54247ffffff,Chiclayo,5.6109170991135,False,1.1573506377146872,6.0,True,3.7,
050407,3395511.89,705128.0,29,1,Cacao en grano,95.6,Jul,AYACUCHO,HUANTA,SIVIA,-12.575246879833287,-73.94445953433329,11257.272163193289,858b6d93fffffff,868b6d90fffffff,Tarma,10.353654845125355,False,3.768092109049858,6.0,False,3.4,
150111,3339805.93,887708.43,6061,35,"Arándano, fresa y otras bayas",23.2,May,LIMA,LIMA,EL AGUSTINO,-12.035807503999932,-76.99106993299995,0.0,858e62c3fffffff,868e62c2fffffff,Pisco,2.9438862053391506,False,0.2053766303121961,4.0,True,3.3,
110502,3294524.31,1626554.0,87,7,"Palta, mango, dátil y piña",52.9,Ene,ICA,PISCO,HUANCANO,-13.57765812499997,-75.63326556399996,923.6483734796851,858e632ffffffff,868e632d7ffffff,Pisco,1.2881248499785014,True,3.14865122542005,4.0,True,3.3,
250303,3176760.05,828653.28,31,5,Cacao en grano,100.0,Jul,UCAYALI,PADRE ABAD,CURIMANA,-8.458684046499954,-75.20966584774996,49184.75603680754,858f4e07fffffff,868f4ea97ffffff,Tarma,10.033700252777331,False,6.006754750982177,6.0,False,3.2,
230104,3087299.35,2088643.21,1519,11,Bebidas no alcohólicas,29.4,Dic,TACNA,TACNA,CIUDAD NUEVA,-17.857822548999934,-70.19031625399998,0.0,85b30413fffffff,86b304117ffffff,Juliaca,8.919686424982658,False,4.1011974567318905,4.0,False,3.1,
060906,2888912.92,612345.0,34,1,Café,100.0,Dic,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,-5.003699957999954,-78.87456821842854,29057.38973488489,858f722ffffffff,868f722c7ffffff,Chiclayo,6.760371222969884,False,9.570322383356126,6.0,False,2.9,
211201,2686024.7199999997,570275.0,29,1,Café,100.0,Feb,PUNO,SANDIA,SANDIA,-14.315285855499951,-69.44841680624997,1447.879192799068,858b75b7fffffff,868b75b67ffffff,Juliaca,3.782547897309607,False,0.5088967131777927,6.0,True,2.7,
090101,2438615.06,1073421.4,90,10,"Palta, mango, dátil y piña",93.9,Feb,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,-12.835197509666614,-75.00109490533328,1234.1557198158043,858e6173fffffff,868e61717ffffff,Tarma,5.453904397037424,False,3.02854661160798,6.0,True,2.4,
160101,2253666.67,193352.05,174,10,Cacao en grano,60.0,May,LORETO,MAYNAS,IQUITOS,-3.777511387999965,-73.42215106249998,6012.560181371426,858a6daffffffff,868a6dadfffffff,,inf,False,7.987579551512862,6.0,False,2.3,
190109,2232129.83,975241.0,76,4,"Palta, mango, dátil y piña",95.5,Feb,PASCO,PASCO,SIMON BOLIVAR,-10.712698407499943,-76.39894829649995,1073.010866223291,858e6697fffffff,868e66977ffffff,Tarma,3.065942578312499,False,4.369582037332956,6.0,True,2.2,
