h3,sectores,ha_agricola,ha_cosechada,clientes,sam_usd,horas_capital,horas_puerto,costo_viaje,region_nat,dep,prov,prospectos,empresas,exportadores,fob_export,centro_lat,centro_lon,km2,sam_por_km2,res
868f4b0c7ffffff,1,15897.039537187393,8129.930303192199,357.96108678473496,923981.797387114,4.01977333223184,13.744879689719468,145.29213215803597,SELVA BAJA,PASCO,OXAPAMPA,0,0,0,0.0,-10.402702385849338,-74.5761718188176,41.95209729057779,22024.68665600266,6
868f4b037ffffff,1,15622.927061153565,7989.7460053437,351.7887677442752,908049.5895254244,2.9595631007157426,13.499690333479968,106.59159936517123,SELVA BAJA,PASCO,OXAPAMPA,0,0,0,0.0,-10.185648121097238,-74.59866786467067,41.96214029427889,21639.734845680112,6
868e64697ffffff,1,10671.396949325906,5242.055382533208,306.44204236413475,895983.6898810698,0.8821021942456682,4.860972325700997,30.13385142156248,SIERRA,JUNIN,JUNIN,0,10,0,0.0,-11.210327899988528,-76.02733916745936,42.39316581234424,21135.097431675487,6
868f53857ffffff,1,10244.806924609584,4571.840842834878,231.91328195466212,889468.1462567515,0.4434818627294912,1.2784318855690149,15.658107165088412,COSTA,LA LIBERTAD,ASCOPE,0,0,0,0.0,-7.699709325926152,-79.21685376078293,43.080869345802704,20646.476261125194,6
868f4b757ffffff,1,15051.42411549167,7697.472773876208,338.9199681762014,874832.1896624224,3.656662305885623,13.381768663373249,132.09905544763353,SELVA BAJA,PASCO,OXAPAMPA,0,0,0,0.0,-10.575310420773533,-74.6536977788945,41.97584175839361,20841.32570105014,6
868f42017ffffff,1,24579.13960540777,10276.628574793747,190.38503079909293,874171.9015719037,3.4162295255210933,13.954588693044531,122.86000514336595,SELVA BAJA,SAN MARTIN,MARISCAL CACERES,0,0,0,0.0,-7.044588070534398,-77.39143849412693,42.62597898096151,20507.960696042766,6
86b330d0fffffff,1,4825.399815761616,3854.279457000932,165.23778827109982,856593.8085109731,2.2288623237724776,2.409098911804444,79.46673825916234,COSTA,AREQUIPA,CAYLLOMA,0,399,2,1707780.88,-16.342526708694475,-72.27212609832195,40.33518820775613,21236.88636579256,6
868b6d177ffffff,1,9974.340617702235,4899.643989491782,286.42522854679265,837457.9779214384,7.462174091240718,12.806156463310243,264.4148914291864,SELVA ALTA,JUNIN,SATIPO,0,0,0,0.0,-12.182954295033753,-73.81617670820916,41.59364942741352,20134.27505039957,6
868e636c7ffffff,5,4714.459497563559,3116.5300687385443,108.95621949617278,801519.8116511044,1.1385098857623306,1.3720486001540375,41.736586562938044,COSTA,ICA,PISCO,4,0,0,0.0,-13.628267410837893,-76.04237189239949,42.170289356944224,19006.742042169964,6
868f4aa1fffffff,1,19598.203386258032,9111.635808245968,269.0046584340797,800589.6930784951,1.4273632650389818,13.093131031287944,51.58436310295664,SELVA BAJA,HUANUCO,PUERTO INCA,0,0,0,0.0,-9.57870101694129,-75.10592702659503,42.13049847044387,19002.616207831932,6
868e6658fffffff,1,7770.25785829888,3916.00275658141,161.00510495681976,786305.4358892858,1.4287751655765208,1.1692352554220895,46.26261162147583,COSTA,LIMA,HUAURA,0,0,0,0.0,-11.220467464695853,-77.24902774674938,42.72553533770279,18403.641514947085,6
868f46177ffffff,1,21661.083426579247,9056.578565248055,167.7823594119496,770389.4763246449,2.6937014669998844,11.154205302780984,96.71181206726708,SELVA ALTA,SAN MARTIN,MOYOBAMBA,0,0,0,0.0,-5.75564390832632,-77.10134782989181,42.37413111743456,18180.655414257526,6
868f56a47ffffff,1,7639.04201920708,3008.312044672135,172.05356897490924,766004.6911852624,2.014803357760365,1.7875709153472372,72.87915236093886,COSTA,LAMBAYEQUE,LAMBAYEQUE,1,0,0,0.0,-6.198577318066968,-79.73440657869644,42.992288392692366,17817.257927481347,6
868e63617ffffff,9,4331.616153230511,2863.4485023687444,100.10829886404987,736431.4329302165,1.1659488817879136,1.3994875961796205,41.30840714669699,COSTA,ICA,CHINCHA,7,0,0,0.0,-13.468891279495093,-76.09080286123388,42.20622389163706,17448.408434286313,6
868f50517ffffff,4,7326.760952595441,2885.333418340614,165.0200859938324,734690.717339929,1.0318830296511796,0.6469989854533738,36.78399870821934,COSTA,LAMBAYEQUE,CHICLAYO,0,118,3,2898386.4,-6.704284423088323,-79.85002500915118,43.07951771340284,17054.292998998753,6
868e6598fffffff,1,8645.012382261959,4246.644924342841,248.25196394282136,725845.9347082854,2.6788140244223406,8.978667211211404,93.86951089367344,SELVA ALTA,JUNIN,SATIPO,0,0,0,0.0,-10.951788584112148,-74.58280913110674,41.940689648211894,17306.485439235767,6
868f42947ffffff,1,20295.17532127605,8485.487367962494,157.20231223081612,721810.1320125816,1.4805650821924088,15.71859784274797,53.472028877827206,SELVA BAJA,SAN MARTIN,HUALLAGA,0,0,0,0.0,-6.569312415804218,-76.99176479222255,42.46579856536941,16997.44633087421,6
868f5694fffffff,1,7085.372035392581,2790.272652180945,159.58330156309933,710485.4514816436,1.4633849552660132,2.577793960068057,52.612032534476256,COSTA,LAMBAYEQUE,LAMBAYEQUE,0,0,0,0.0,-5.719483609117101,-79.93614820060984,42.94890271763372,16542.575165486975,6
868e45127ffffff,1,4152.543718686533,2745.071278632504,95.96974268513452,705986.7755772854,0.9101545325847428,1.1436932469764496,33.5165229506652,COSTA,ICA,ICA,0,0,0,0.0,-13.997479431260105,-75.90786389141236,42.07654741090579,16778.62892795955,6
868f50577ffffff,1,6982.600044095364,2749.800271155026,157.26857573113173,700179.9933812455,0.6050932614148044,0.6396777106265011,21.54012336463793,COSTA,LAMBAYEQUE,CHICLAYO,1,0,0,0.0,-6.745856360360348,-79.6862405012802,43.05893393417163,16260.969081391533,6
868f4a177ffffff,1,17090.571046776386,7945.782379336373,234.5849329283476,698152.5173102812,3.6013248858460414,12.935856288999467,130.2377165943792,SELVA BAJA,HUANUCO,PUERTO INCA,0,0,0,0.0,-9.44379259678997,-75.40583966687247,42.22513302589476,16534.05134051646,6
868e653a7ffffff,1,8285.286469148736,4069.938616066026,237.92200020619148,695642.9020118603,2.7336731068229074,11.391864982023046,99.78912281264591,SELVA ALTA,JUNIN,SATIPO,0,0,0,0.0,-11.602388222470653,-74.51505221779517,41.88600485979697,16608.003182455635,6
868e65327ffffff,1,8205.61983647117,4030.804386253489,235.63427670176983,688953.9929734467,1.7613372486942884,10.07463571745691,59.10842714582206,SELVA ALTA,JUNIN,SATIPO,0,0,0,0.0,-11.531299559305811,-74.36302749213323,41.836890076604455,16467.619646487914,6
868e6a2f7ffffff,1,3872.016242554916,3092.7660361129792,132.59075403030943,687351.362884521,1.4053576668218737,5.34391477048301,52.65247339976894,COSTA,AREQUIPA,CARAVELI,0,0,0,0.0,-15.345270408964183,-74.76458583627625,41.478135896939406,16571.414023821628,6
868e65c07ffffff,1,8162.065865431352,4009.409593293941,234.3835718594808,685297.1476825689,2.591766768907046,8.89161995569611,91.9372020966177,SELVA ALTA,JUNIN,CHANCHAMAYO,0,0,0,0.0,-11.042391456673196,-74.92413801646296,42.05347167792409,16295.85193182314,6
868f513b7ffffff,1,7804.056545386604,3482.633173718987,176.66163738555198,677558.860775936,3.1610175882375624,4.725837652889047,115.84706663099178,SIERRA,LA LIBERTAD,OTUZCO,0,0,0,0.0,-7.73220498407443,-78.31665337870147,42.90764330391499,15791.099408018852,6
86b33080fffffff,2,3751.2320399099035,2996.289870663581,128.45469996947088,665910.0307458446,1.2818225882887742,1.4620591763207411,45.7890637411717,COSTA,AREQUIPA,AREQUIPA,0,0,0,0.0,-16.44836737171471,-71.84414435051355,40.131787689690725,16593.081671188727,6
868e65d2fffffff,1,7903.88562773439,3882.585044351588,226.96961474462407,663620.0155203446,2.681282518391604,8.981135705180662,96.52269106100522,SELVA ALTA,JUNIN,CHANCHAMAYO,0,0,0,0.0,-10.86966050277431,-74.84624199535659,42.03354572912625,15787.866667182047,6
868b69b67ffffff,1,7862.838211804083,3862.421533553675,225.79088865738507,660173.6236974217,3.559478501064799,10.569427987392077,122.26922944572132,SELVA ALTA,JUNIN,SATIPO,0,0,0,0.0,-11.0776880980028,-74.21957453233765,41.80783029473554,15790.669332595122,6
868f5478fffffff,1,6581.241112635649,2591.742113507619,148.22879869836083,659933.739521896,3.183425614663271,3.145855708278707,122.89470685619472,COSTA,LAMBAYEQUE,LAMBAYEQUE,0,0,0,0.0,-6.016213886751315,-79.52681491404108,42.931110382794486,15371.923382312,6
868e6434fffffff,1,7826.132895979376,3844.390970235661,224.7368512150188,657091.7999711524,2.3767651004874986,7.674552548561521,87.31904235132103,SELVA ALTA,JUNIN,CHANCHAMAYO,0,0,0,0.0,-11.06863175444613,-75.17692851707997,42.13578498091472,15594.625809600562,6
868f436b7ffffff,1,18437.43799559128,7708.760566614549,142.81265565026993,655738.5852991377,1.443019217704159,12.745336600412946,52.05655706455919,SELVA ALTA,SAN MARTIN,TOCACHE,0,0,0,0.0,-8.141779615713931,-76.74480382980592,42.55982266894579,15407.455768785523,6
868f5d857ffffff,1,17941.357297831233,7501.347404239945,138.97011516927188,638095.1765445609,1.1663699732379478,11.20159581394716,41.79702611769943,SELVA BAJA,SAN MARTIN,TOCACHE,0,0,0,0.0,-8.588252529858474,-76.22333469483151,42.441590468430825,15034.666926989765,6
868f56b77ffffff,1,6244.518162255029,2459.138090018728,140.64481300708164,626168.8565728597,1.2518017215379045,1.9242871879088532,45.619199499784095,COSTA,LAMBAYEQUE,LAMBAYEQUE,2,0,0,0.0,-5.979831075520039,-79.75362991099449,42.962353967345464,14574.826534151129,6
868e45b9fffffff,2,3674.689877120196,2429.18228510666,84.92602747754847,624745.3689458471,0.7411637182731687,1.697021163842656,27.081242281964702,COSTA,ICA,ICA,8,8,3,22274394.376000002,-14.135915013482444,-75.66715200123777,41.98299993138044,14880.912987803846,6
868e63787ffffff,4,3670.622939374186,2426.4938043211787,84.83203618078147,624053.936305931,1.1486401298366236,1.3821788442283305,40.08921602657985,COSTA,ICA,CHINCHA,3,18,0,0.0,-13.367028468385268,-76.16574628141886,42.2412861437352,14773.554341656434,6
868f0dc9fffffff,8,3709.7593422999844,3040.1667146841655,92.0425539190211,623514.0272270537,1.1615415839782424,1.8645472304749955,39.740984745255595,COSTA,TUMBES,TUMBES,0,18,0,0.0,-3.5696847169700576,-80.50417828840153,42.58414328833228,14641.929579405009,6
868f09097ffffff,1,14454.826427236796,4580.789569235591,159.00313427836343,621653.568088938,0.6421901201699314,1.5646826232393949,23.38492594272173,COSTA,PIURA,PIURA,0,0,0,0.0,-5.04264900932393,-80.40970602431133,42.89548360443985,14492.284871328375,6
868b6160fffffff,1,8255.594058258484,5686.869508103408,293.4576235095951,621106.6234434919,1.6017220369201146,14.454886460716528,54.72876091289251,SELVA ALTA,CUSCO,PAUCARTAMBO,0,0,0,0.0,-12.910373769523426,-71.64497224580725,40.64255379039575,15282.175097723944,6
868f4b6dfffffff,1,7356.702448091051,3613.795068146815,211.25658936346272,617677.838815104,2.47608726062707,8.775940447416131,89.14420538378917,SELVA ALTA,JUNIN,CHANCHAMAYO,0,0,0,0.0,-10.863086910557643,-74.78316483714379,42.012415472575356,14702.269123714357,6
868f5056fffffff,2,6131.497428173894,2414.6296772126348,138.09925551205404,614835.706121576,0.35977370788761337,0.8971089170056878,12.815243707250577,COSTA,LAMBAYEQUE,CHICLAYO,0,0,0,0.0,-6.792667189620269,-79.58604581523521,43.04844966449392,14282.412279963904,6
868f4611fffffff,1,17226.544460676323,7202.481530744546,133.43331989481962,612672.4275323768,1.7125027333006722,10.17300656908177,60.99707917013384,SELVA ALTA,SAN MARTIN,MOYOBAMBA,0,0,0,0.0,-5.766549854293461,-77.22700849794845,42.408032063614,14447.084613908515,6
868e658e7ffffff,1,7293.581614970444,3582.7885462658382,209.4439984619101,612378.1355769688,3.540909051867036,9.840762238656096,123.39084656046532,SELVA ALTA,JUNIN,SATIPO,0,0,0,0.0,-11.104486562818687,-74.47136810704643,41.896021505239354,14616.617845214423,6
868f4bd17ffffff,1,14848.546601947368,6903.415902581109,203.81093757298845,606565.4658452099,1.795996764893993,12.834351670174488,64.58574302426452,SELVA BAJA,HUANUCO,PUERTO INCA,0,0,0,0.0,-9.719522671049312,-74.86909634304318,42.053471677924804,14423.671617190532,6
868e458efffffff,4,3541.4906857399255,2341.12992506776,81.84765118855039,602099.7632635058,0.8334011421399492,1.543773402145516,30.393589465614404,COSTA,ICA,ICA,23,9,0,0.0,-13.976997945161548,-75.71576131090183,42.02248255588954,14328.038864974678,6
868f46c1fffffff,1,16821.767224835337,7033.2426812547,130.2979975137464,598276.281383702,1.3531477128033864,9.188172255898676,48.9502123187558,SELVA ALTA,SAN MARTIN,MOYOBAMBA,0,0,0,0.0,-5.570610904866838,-77.49909400948576,42.44290890684164,14096.024443019787,6
868f4a72fffffff,1,14643.9133420957,6808.277399256364,201.00214438487163,598206.1649710712,3.700267444901776,11.656945564254451,135.09337710922247,SELVA BAJA,HUANUCO,PUERTO INCA,0,0,0,0.0,-9.79530148875179,-75.62524263498189,42.299368488971716,14142.20084933503,6
868e45d5fffffff,1,3503.791750985724,2316.208751435533,80.97638834029102,595690.4509978577,0.666182003823311,0.899720718215018,24.143305046112893,COSTA,ICA,PISCO,0,0,0,0.0,-13.851868815978309,-76.08453254800966,42.15011775013005,14132.592808617237,6
868f538d7ffffff,1,6802.445156766363,3035.6547300215643,153.98800516510497,590597.590381897,0.7429294974721146,1.5424920297658569,26.32967836110261,COSTA,LA LIBERTAD,ASCOPE,0,0,0,0.0,-7.768087266481169,-79.37120125560342,43.11388701368023,13698.546600414336,6
868f5ed8fffffff,1,6784.209382048906,3027.516845113872,153.575199106891,589014.3354847718,0.8913853640270952,0.6014798871634859,32.03628146117022,COSTA,LA LIBERTAD,TRUJILLO,0,9,4,188906333.75120002,-8.277795563282412,-78.87585553638553,43.06203237375083,13678.275339456924,6
868f4086fffffff,1,16504.88340637082,6900.752392497573,127.84347971911912,587006.11755325,1.6422505122819768,13.85813530829584,59.458008936122624,SELVA BAJA,SAN MARTIN,SAN MARTIN,0,0,0,0.0,-6.2505889574968325,-75.88352403721674,42.10875113394336,13940.240490297312,6
868e6512fffffff,1,6985.087891347202,3431.2487626671145,200.5852288769595,586476.6208915308,2.4766413205204616,9.015239998490747,84.05513326303966,SELVA ALTA,JUNIN,SATIPO,0,0,0,0.0,-11.226281695898003,-74.58613634520655,41.930655198850005,13986.8222452106,6
868e636cfffffff,5,3439.817845908213,2273.91830458967,79.49788272426974,584814.0499226524,0.9652761223277702,1.198814836719477,35.46424003875485,COSTA,ICA,PISCO,20,19,0,0.0,-13.679124914712434,-76.00487393156523,42.15218785869959,13873.871787700231,6
868e6588fffffff,1,6959.546459208128,3418.7021764555784,199.85177582795663,584332.1306507981,3.1346103051454026,9.569127555999726,107.18853885358794,SELVA ALTA,JUNIN,SATIPO,0,0,0,0.0,-11.117821284472747,-74.59741375623756,41.93932107854664,13932.798996827429,6
868b69a67ffffff,1,40333.31374484429,9865.931208704053,118.5005478139647,582303.6078202229,4.62819164107229,11.638141127399535,164.2671563862639,SELVA BAJA,UCAYALI,ATALAYA,0,0,0,0.0,-10.91181113024202,-74.20519661225282,41.80873790365393,13927.796843858607,6
868e45a5fffffff,1,3416.845661706402,2258.732363794857,78.96697088899094,580908.477976565,1.2160601568501157,3.1062590311471734,44.092452035316,COSTA,ICA,ICA,0,0,0,0.0,-14.324454015930744,-75.38894902046957,41.86689325283346,13875.127406002366,6
868e45ab7ffffff,7,3415.151002844571,2257.612096391588,78.9278055036448,580620.3637924363,0.44176457565180666,1.669944663788888,16.12081297783576,COSTA,ICA,ICA,2,0,0,0.0,-14.193455782120292,-75.69362706503681,41.981781375289316,13830.29363623413,6
868f56247ffffff,4,5765.429996698186,2270.469576966862,129.85434627965122,578128.3062806679,1.2920077717925285,0.8743132689746075,46.16045507889737,COSTA,LAMBAYEQUE,LAMBAYEQUE,0,0,0,0.0,-6.600016945111664,-79.92320427570407,43.07729164941752,13420.720851852468,6
868b65cb7ffffff,1,7625.066475526045,5252.530312285965,271.04456338573726,573669.1095425788,1.1753295985488676,6.583410603867276,40.1097534016243,SIERRA,CUSCO,ESPINAR,1,0,0,0.0,-14.8315272468372,-71.42578727893712,40.2790411966577,14242.372521771473,6
868f43c07ffffff,1,15964.00321325291,6674.608396516829,123.65393143229802,567769.38776811,1.597330133766722,14.337261524831348,57.76987949295527,SELVA BAJA,SAN MARTIN,MARISCAL CACERES,0,0,0,0.0,-7.361053065945274,-76.62958268660424,42.46090853793803,13371.578878507007,6
868f402d7ffffff,1,15944.73353103928,6666.551671584919,123.50467238171174,567084.0499160207,1.2692611580631248,13.495714244216266,46.74093021071326,SELVA BAJA,SAN MARTIN,PICOTA,0,0,0,0.0,-7.091468871467745,-76.08495672768929,42.27670517341095,13413.629269119967,6
868f50c97ffffff,7,5645.483990308381,2223.233939981817,127.15281139716666,566100.7243728171,1.4019061196935478,1.0043480609224245,50.13271748082324,COSTA,LAMBAYEQUE,LAMBAYEQUE,0,0,0,0.0,-6.537393505257864,-79.83262989362957,43.0551209801289,13148.278566772298,6
868b61aafffffff,3,7461.574017536578,5139.9084624730995,265.2329757707507,561368.8137887279,0.7416461124653333,11.346320847140092,27.83955140007136,SIERRA,CUSCO,URUBAMBA,1,0,0,0.0,-13.349638752227367,-72.1324109632056,40.80456633572846,13757.499814357629,6
86b3346e7ffffff,1,3154.0709461671336,2519.30851699109,108.00591186090833,559903.3753153741,2.175083902219931,2.355320490251898,79.4162661827186,COSTA,AREQUIPA,CAYLLOMA,0,0,0,0.0,-16.162986617548132,-72.13257863041244,40.3183090558456,13887.074840858084,6
868e65aa7ffffff,1,6611.479669598534,3247.723119391332,189.85661789375297,555108.0123877096,3.0135445041733235,10.023493990500608,108.37595065981088,SELVA ALTA,JUNIN,SATIPO,0,0,0,0.0,-11.36539773068716,-74.34854374537073,41.84075211132189,13267.161424603079,6
86b330857ffffff,1,3106.4742525096663,2481.2907432128586,106.37604227719264,551454.1204040181,1.198674462152637,1.378911050184604,43.46127410128555,COSTA,AREQUIPA,AREQUIPA,4,0,0,0.0,-16.497185495050648,-71.80656757948333,40.104392201425604,13750.466972154121,6
868f4a55fffffff,1,13386.200577937723,6223.539072353128,183.7387970329541,546828.4005917009,2.688842276477843,9.661541198573625,99.78692943894347,SIERRA,HUANUCO,PACHITEA,0,0,0,0.0,-9.596167875567575,-75.83655016861809,42.36191309283997,12908.491630046947,6
868f50627ffffff,2,6294.571239990757,2809.0112478347373,142.49118460759232,546503.2824451209,0.4142613871510924,1.0986530108983383,14.741911719731668,COSTA,LA LIBERTAD,CHEPEN,0,0,0,0.0,-7.173374652324637,-79.52030717299736,43.08166445669741,12685.287101533104,6
868f5d297ffffff,1,13335.45418288999,6199.9459571505095,183.04225274276936,544755.4023665374,2.948581006110756,11.046192610088015,109.23774492177216,SELVA ALTA,HUANUCO,HUAMALIES,0,0,0,0.0,-9.324201908877242,-76.43811589263233,42.53225614188677,12808.053270187316,6
868f51747ffffff,2,6243.5377778552,2786.2370883742847,141.3359322167507,542072.4874777957,1.1221237519259217,2.565328586755711,42.0064634145765,SIERRA,LA LIBERTAD,OTUZCO,0,0,0,0.0,-7.852779431376063,-78.43361410011937,42.94241697697502,12623.241206205175,6
868f5b29fffffff,2,5331.824838588905,2687.0975386258874,110.47909006411318,539550.0291298967,0.7852136524598399,0.5334339176185915,27.928902490282418,COSTA,LIMA,HUAURA,3,0,0,0.0,-11.0324417083314,-77.58965059829868,42.81721495072452,12601.240640028289,6
868f484cfffffff,1,13154.8745054224,6115.990493324223,180.5636186812734,537378.6941188129,1.4403997278820193,13.985874799660856,52.21256682902314,SELVA BAJA,HUANUCO,PUERTO INCA,0,0,0,0.0,-9.336119535156664,-74.87667912989141,42.04881324586278,12779.877781014095,6
868e65167ffffff,1,6384.431382022708,3136.1913580264813,183.3366522987696,536044.7572722471,2.504242622688614,9.514192109015896,85.05925543941781,SELVA ALTA,JUNIN,SATIPO,0,0,0,0.0,-11.27046284642129,-74.48591331664723,41.89374464436824,12795.341209592907,6
868e65c5fffffff,2,6358.6917512674,3123.5474117291037,182.59750773730207,533883.626030496,2.969632542247874,9.269485729036937,106.36595044591974,SELVA ALTA,JUNIN,SATIPO,0,0,0,0.0,-11.195319978090527,-74.812620337486,42.009518117939265,12708.634851074676,6
868f4aa9fffffff,1,13029.427615509976,6057.667475054058,178.8417364705718,532254.1689205971,1.7942044862744466,12.272839311985186,64.78686936690437,SELVA BAJA,HUANUCO,PUERTO INCA,0,0,0,0.0,-9.648825342427163,-75.2578035862355,42.18118718021801,12618.283279855428,6
868f56347ffffff,2,5287.990853996163,2082.450461483908,119.10102036998033,530253.1117018613,1.6216308732534874,1.2039363704355663,58.05661220527763,COSTA,LAMBAYEQUE,LAMBAYEQUE,0,0,0,0.0,-6.433151780621695,-79.90577461916982,43.052261633875695,12316.498403991658,6
868f46aafffffff,1,14790.968610147009,6184.15831913301,114.56784328494956,526049.7057097064,1.2571925649893174,10.84421347199409,47.14289618157594,SELVA ALTA,SAN MARTIN,MOYOBAMBA,0,0,0,0.0,-5.8996066188129985,-76.86592921253437,42.33548658304194,12425.738976162444,6
868f726f7ffffff,1,12206.011656979705,3868.1316003148368,134.26616502575453,524939.5927991866,3.5600326909488107,6.853218849689851,122.98767746759228,SIERRA,PIURA,HUANCABAMBA,0,0,0,0.0,-5.012868613657514,-79.36080160041715,42.72929976782828,12285.237428450064,6
86b3346cfffffff,1,2954.4919238605667,2359.895130516477,101.1716602982654,524474.5691347829,2.159410328519042,2.339646916551009,78.98912732832818,COSTA,AREQUIPA,CAYLLOMA,0,0,0,0.0,-16.269129618858013,-72.12046058771836,40.289278838945094,13017.720451918502,6
86b330207ffffff,5,2952.2253229544312,2358.0846871038502,101.09404432136756,524072.2073872198,1.129450063064034,0.7454960410790337,36.38782526454294,COSTA,AREQUIPA,ISLAY,4,0,0,0.0,-17.139883608815094,-71.79622625300699,39.94172311671654,13120.921344724946,6
868f4a397ffffff,1,12789.0682778814,5945.919132391258,175.54256765157928,522435.4521460003,6.22439844760385,13.573818775243964,224.93015695952897,SELVA BAJA,HUANUCO,PUERTO INCA,0,0,0,0.0,-9.834039048005568,-75.4619490084229,42.2484429580275,12365.791862791806,6
868f40807ffffff,1,14667.61271109784,6132.582764520872,113.61235350716424,521662.4788753628,2.3011413781469305,13.488272511963714,82.81011811836666,SELVA BAJA,SAN MARTIN,LAMAS,0,0,0,0.0,-6.158914938340209,-76.08196063299887,42.15471822152739,12374.948781153575,6
