h3,sectores,ha_agricola,ha_cosechada,clientes,sam_usd,horas_capital,horas_puerto,costo_viaje,region_nat,dep,prov,prospectos,empresas,exportadores,fob_export,centro_lat,centro_lon,km2,sam_por_km2,res,hub,horas_al_hub,cubierto_2h
858e6c9bfffffff,11,17054.249801649756,5498.730403055584,133.3471364981436,414199.4292229543,4.092392889897582,9.53529633941417,147.32614403631294,SELVA ALTA,AYACUCHO,LA MAR,0,0,0,0.0,-12.722885704564376,-73.75847177650682,290.65980206387064,1425.0316909385929,5,Jauja,8.141134728306497,False
858b644bfffffff,6,15700.329108446933,5243.808157684688,245.9760330377272,412971.12048507086,1.1504406599681425,7.030605613514459,41.415863758853135,SIERRA,PUNO,AZANGARO,4,3,0,0.0,-15.010609021304116,-70.33168891440688,278.2065180379643,1484.404906820754,5,Pisco,16.77308450455348,False
858e6a1bfffffff,3,2423.988149339879,1602.3961935801492,56.02096804354545,412109.7075725201,1.114762006150672,3.58161764027807,40.13143222142419,COSTA,ICA,NASCA,0,0,0,0.0,-14.785524995716017,-75.1146304329602,291.89895021356466,1411.8231917963549,5,Pisco,2.7522231579241634,False
858e6c4ffffffff,7,16965.658794267318,5470.166375238659,132.65444363323724,412047.8045476466,0.9348075285232368,6.140839300567367,33.65307102683653,SIERRA,AYACUCHO,CANGALLO,1,32,0,0.0,-13.434471013267116,-74.25833166030748,291.3536723911285,1414.2529976230812,5,Pisco,5.414302857207076,False
858e6107fffffff,15,12228.96242538095,3721.9311774561575,105.95998189542615,411986.0911016017,0.7582930878127054,7.018565414656212,27.2985511612574,SIERRA,HUANCAVELICA,ACOBAMBA,0,11,0,0.0,-12.65531712575744,-74.62887282528955,292.8832624353777,1406.6563164991485,5,Jauja,3.406665868649725,False
858f405bfffffff,2,11548.822985863204,4828.605321711288,89.45484077779057,410740.8441688559,0.9348154996365424,12.52303094674365,33.65335798691554,SELVA ALTA,SAN MARTIN,EL DORADO,0,11,0,0.0,-6.500886452319493,-76.83972322670948,296.914355503114,1383.364719677719,5,Picota,2.749026505756774,False
858f4843fffffff,2,9984.52885509948,4642.027070112974,137.04749978125807,407869.5752919066,0.981011856369704,12.889754159844284,35.316426829309336,SELVA BAJA,HUANUCO,PUERTO INCA,0,0,0,0.0,-9.118840406350488,-74.8989370733503,294.3476881082838,1385.6727664932794,5,Satipo,7.51347152388189,False
858e66c7fffffff,6,4026.595181557257,2029.2965971231893,83.43383085193801,407468.28961442335,1.4254257635820933,2.9274827744190937,51.31532748895536,SIERRA,LIMA,HUAURA,0,0,0,0.0,-10.958833019391395,-76.8234028219783,298.38961636870096,1365.557872198009,5,Pisco,6.622746817994994,False
858e604ffffffff,6,4016.702915717017,2024.311158929804,83.22885627723102,406467.2491669516,4.193801548621198,4.723189324950682,150.97685575036311,SIERRA,LIMA,HUAROCHIRI,0,6,0,0.0,-12.107064882001104,-76.19506377914234,296.6867212879868,1370.0217097765,5,Jauja,5.1439806979033165,False
858f5103fffffff,3,6949.183400548451,2690.678258738515,121.70479998761022,404107.12836581015,2.6099146834881624,5.065952274389403,93.95692860557384,SIERRA,LA LIBERTAD,GRAN CHIMU,1,0,0,0.0,-7.518911074431404,-78.40029470266089,300.34089241229645,1345.4948645856302,5,Otuzco,4.833102074888302,False
858e6423fffffff,3,4811.275874980052,2363.418277574664,138.16159332347868,403960.6746868045,1.8007156961511646,5.6435859776635695,64.82576506144193,SELVA ALTA,JUNIN,CHANCHAMAYO,1,97,1,6824.012,-11.088196050123589,-75.36676487495855,295.3721594135166,1367.6328719974774,5,Jauja,2.1378231230337406,False
85b33403fffffff,2,2262.072406412613,1806.8262815873404,77.4609059592939,401557.8587721086,1.6781985969045343,5.558295436420206,60.41514948856323,SIERRA,AREQUIPA,CAYLLOMA,0,0,0,0.0,-15.6565628878079,-71.96685672890723,282.50162392140976,1421.4355768936025,5,Pisco,13.88532958239557,False
858f5e93fffffff,5,4624.938830279322,2063.922179840374,104.6954570117981,401543.5135275804,1.9433902558585936,2.7283181013884814,69.96204921090938,SIERRA,LA LIBERTAD,JULCAN,0,24,0,0.0,-8.118073687683742,-78.31306568239225,300.56159630840267,1335.9774450876996,5,Otuzco,1.2131458106741775,True
858b61affffffff,4,5335.139427618082,3675.113083116129,189.64563015970467,401387.2789897246,0.431219375020071,10.640996749359232,15.523897500722558,SIERRA,CUSCO,URUBAMBA,6,12,0,0.0,-13.250029489181143,-72.20688129713771,285.93589253874933,1403.7666814960264,5,Pisco,13.840539186805472,False
858f42b7fffffff,4,11284.889053264387,4718.25357477683,87.41046206098244,401353.8749155264,1.1296514474309345,13.17673839416981,40.66745210751363,SELVA BAJA,SAN MARTIN,HUALLAGA,0,1,0,0.0,-6.930906118488131,-76.73476720048379,297.09667254100407,1350.9201280607851,5,Picota,1.530272759264335,True
858f7363fffffff,5,11223.003948356323,5815.631623176885,114.52997492549984,400631.9234286394,1.012987349409754,5.943260621538685,36.46754457875113,SELVA ALTA,AMAZONAS,BAGUA,0,8,0,0.0,-5.588437134581414,-78.35451493092297,298.4815075941013,1342.2336501109153,5,Chiclayo,5.674795384042227,False
858e6a07fffffff,2,2350.9027996809523,1554.0825555238612,54.33188716301017,399684.2416790594,0.8585523369101902,4.241159129756824,30.90788412876685,COSTA,ICA,NASCA,1,0,0,0.0,-14.97235607802428,-74.83630985979387,291.0229140396522,1373.3772235701067,5,Pisco,3.815910745646761,False
858f5563fffffff,8,20490.169516121816,6297.676752736443,216.9436556311369,397459.85142280406,0.9420537938319404,5.087095818744785,33.91393657794986,SIERRA,CAJAMARCA,HUALGAYOC,1,0,0,0.0,-6.7533966771902,-78.47057957873064,299.85397797615593,1325.511350909641,5,Chiclayo,4.664002752924716,False
858f4adbfffffff,3,9690.837977794605,4505.483721650602,133.01630301400746,395872.2567271687,0.9561182478206608,8.545860120116389,34.42025692154379,SELVA ALTA,HUANUCO,LEONCIO PRADO,0,3,0,0.0,-9.1089962911321,-75.91698045136265,296.61848773682414,1334.617608456044,5,Picota,5.977429467631737,False
858f598ffffffff,7,9679.658715834705,4500.286236882431,132.86285662477482,395415.5821164951,1.8382431202887928,6.707074124563784,66.17675233039654,SIERRA,HUANUCO,HUANUCO,0,0,0,0.0,-9.81819900823994,-76.42161204325193,297.74769581652924,1328.0223077197156,5,Jauja,6.610788717676769,False
858f5097fffffff,8,20349.35017703564,6254.3957697557535,215.45270348548087,394728.2960031863,2.199919864140844,4.135248842138841,79.19711510907038,SIERRA,CAJAMARCA,CHOTA,1,25,1,3629750.919599999,-6.359213333391131,-79.01718922167711,300.2403101464347,1314.7078612151297,5,Chiclayo,3.252996668965352,False
858f4e03fffffff,1,27329.30082580301,6685.019823441047,80.29434773740277,394560.9470807127,3.639703903092876,13.48400882071642,131.02934051134355,SELVA BAJA,UCAYALI,PADRE ABAD,0,0,0,0.0,-8.401058744476746,-75.41573145322418,295.29314306902904,1336.1669796324338,5,Satipo,9.669915649865288,False
858e45cffffffff,1,2320.529994305847,1534.00437662077,53.62993902857933,394520.4672832562,1.1652625571368325,1.3823217779629915,41.94945205692597,COSTA,ICA,PISCO,0,12,0,0.0,-14.031316862808223,-76.22847034222086,295.1464918631906,1336.6937373801768,5,Pisco,0.6555716821821989,True
858f40c7fffffff,2,11088.983984767478,4636.344945866999,85.89302112943427,394386.3931808183,1.583179226913724,12.133060510498492,56.99445216889407,SELVA BAJA,SAN MARTIN,LAMAS,0,0,0,0.0,-6.295665189575212,-76.38456918158255,295.83567793800813,1333.126538116411,5,Picota,2.0863682639201215,False
858f098ffffffff,7,9131.706480728702,2893.87257652733,100.44879881850424,392724.04584459984,2.1023345696331037,3.045562291105653,75.68404450679171,COSTA,PIURA,AYABACA,0,4,0,0.0,-4.736952372598198,-80.02177674255819,299.4646227392976,1311.420501868397,5,Chiclayo,5.3811353928467724,False
858f5547fffffff,6,20230.901408694943,6217.990406970321,214.1986041092597,392430.67568194575,1.6800993066436842,5.036039722420136,60.48357503917263,SIERRA,CAJAMARCA,CHOTA,0,75,0,0.0,-6.488310866472621,-78.59056311785962,299.7845261705553,1309.042466917327,5,Chiclayo,4.295617018626217,False
858f722ffffffff,4,20216.72466061272,6213.63316742886,214.04850503118712,392155.68097377656,0.820331018638013,6.919004137185765,29.53191667096847,SELVA ALTA,CAJAMARCA,SAN IGNACIO,0,15,0,0.0,-5.028516669678782,-78.88234421268253,298.51597896382805,1313.6840524751108,5,Chiclayo,6.253813007289864,False
858f7383fffffff,1,10949.752792083596,5674.036015369756,111.74146587566896,390877.5709557728,0.7371025945443014,8.765726877988877,26.53569340359485,SELVA BAJA,AMAZONAS,CONDORCANQUI,0,21,0,0.0,-4.789524420324963,-77.98413349227157,296.8801918172209,1316.617213708966,5,Chiclayo,8.507791285159328,False
858e64bbfffffff,1,6700.529258051663,3426.728337375589,150.87895640155466,389454.09004089975,2.714277038036069,6.926746130853587,97.7139733692985,SELVA ALTA,PASCO,OXAPAMPA,4,44,0,0.0,-10.589186337930146,-75.32163867057642,295.3834503394089,1318.4695675854534,5,Satipo,3.04734583888785,False
858f5567fffffff,3,20057.43949852392,6164.676692883677,212.36204239240053,389065.9331409019,2.3640555164596875,6.500776725758652,85.10599859254874,SIERRA,CAJAMARCA,CELENDIN,0,54,0,0.0,-6.851791641125301,-78.333869288308,299.73823986014764,1298.0190092609903,5,Otuzco,6.141681028690073,False
858e6297fffffff,6,3831.565551551522,1931.006864318272,79.3926823313357,387732.4119859609,1.1501701733145775,1.755644687410914,41.406126239324806,SIERRA,LIMA,HUAROCHIRI,0,5,0,0.0,-11.915064589837124,-76.47191378609804,297.34005232950153,1304.0033084957213,5,Jauja,3.501844201091444,False
858f0dc3fffffff,4,2302.049205222278,1886.541072754033,57.11596590105098,386914.5781119816,0.9485698492758488,2.1548154112754503,34.148514573930555,COSTA,TUMBES,ZARUMILLA,2,4,9,15659759.6116,-3.446260120158253,-80.32428602034491,297.7057455976125,1299.6543863649383,5,Chiclayo,7.505737781655625,False
858f5b0bfffffff,1,3817.34735892034,1923.8412743786985,79.09807156826625,386293.6126104061,0.3775449484110673,0.4880143212329515,13.591618142798424,COSTA,LIMA,BARRANCA,1,0,0,0.0,-10.612984461029756,-77.822998590953,300.20163960725733,1286.7804889932638,5,Pisco,5.35717790108356,False
858e6653fffffff,3,3802.8694465384833,1916.5447926105496,78.79807923273432,384828.5310888162,0.7502853654526396,1.4554190888246488,27.010273156295025,COSTA,LIMA,HUAURA,2,0,0,0.0,-11.098930250388342,-77.13179967154488,298.9109576041208,1287.4353425292798,5,Pisco,4.776579062652672,False
858f5543fffffff,14,19761.874250502107,6073.834379943357,209.23268783372183,383332.6804476012,1.7996232491668973,4.547160842657545,64.7864369700083,SIERRA,CAJAMARCA,CHOTA,0,7,0,0.0,-6.389798902987431,-78.72715742366039,299.88099425414765,1278.2826781037302,5,Chiclayo,4.020774374283064,False
858b611bfffffff,13,5091.842014622515,3507.517555816572,180.9972542681734,383082.8864030946,1.2085840574652142,10.00317933084784,43.50902606874771,SIERRA,CUSCO,PAUCARTAMBO,2,2,0,0.0,-13.452878220886753,-71.6465657072395,284.07075539355253,1348.5474274617616,5,Pisco,14.545394301729175,False
858f54cffffffff,4,8897.461695009695,2819.6395114351344,97.87210546938834,382649.96383597306,0.7953541333144805,3.755546662789128,28.63274879932129,COSTA,PIURA,HUANCABAMBA,0,6,0,0.0,-5.4647588834833645,-79.5118111436018,299.8655558842921,1276.071747245371,5,Chiclayo,3.678381380301289,False
858b6103fffffff,5,5083.017556115649,3501.4388237890425,180.68357549425247,382418.9814692718,1.2082559743717862,10.220566051381216,43.4972150773843,SIERRA,CUSCO,PAUCARTAMBO,0,0,0,0.0,-13.361289027106398,-71.78324968495441,284.56873225614794,1343.85453537828,5,Pisco,14.47523482163706,False
858f4c6bfffffff,3,26426.750067700246,6464.246897414263,77.64262514546081,381530.5631651015,2.673450116429363,12.517755034052918,96.24420419145709,SELVA BAJA,UCAYALI,CORONEL PORTILLO,5,0,0,0.0,-8.385031540182197,-74.6893663987007,293.597186257844,1299.503472863777,5,Satipo,9.503847105632303,False
858f5597fffffff,9,10674.921801282651,5531.621755472334,108.93683472432804,381066.8225172046,0.919702857118188,6.531877738474988,33.10930285625477,SIERRA,AMAZONAS,BONGARA,0,7,0,0.0,-5.8833242470319975,-77.9458312978278,298.1945039919705,1277.913634945685,5,Picota,5.92919907054511,False
85b3244ffffffff,6,14473.054648457664,4833.906442850737,226.74840404781864,380689.70107127016,1.1414328147079582,8.173760132379863,41.091581329486495,SIERRA,PUNO,MOHO,0,1,0,0.0,-15.467499583486632,-69.36750942126936,274.3083447630082,1387.8166973016123,5,Pisco,18.01917040238004,False
858f460bfffffff,3,10682.540283209608,4466.409340938193,82.74479064287291,379930.9781753803,0.5516774157316982,9.054819136548522,19.86038696634113,SELVA ALTA,SAN MARTIN,RIOJA,1,115,0,0.0,-5.943447852868747,-77.36871301811937,297.3020023377472,1277.9294292937968,5,Picota,3.2694811068349736,False
858e6c7bfffffff,10,15516.781429293364,5003.010909021044,121.32567514424964,376858.6766431042,1.105394205945082,6.589320761900169,39.79419141402296,SIERRA,AYACUCHO,CANGALLO,4,5,0,0.0,-13.528094169709918,-74.12014364647531,290.9238085520262,1295.3861649164758,5,Pisco,5.918757722603914,False
858f40a3fffffff,1,10569.247714051871,4419.0413015271615,81.86724937760997,375901.6597287413,0.599523329052966,15.019741400882005,21.582839845906776,SELVA BAJA,SAN MARTIN,SAN MARTIN,0,0,0,0.0,-6.519238311505423,-75.82532750925088,294.898589262403,1274.6811053553774,5,Picota,4.4800712737369395,False
858b656ffffffff,11,4976.443718848469,3428.025390274828,176.89524666024937,374400.9374926281,0.713584614730236,9.291850077594548,25.6890461302885,SIERRA,CUSCO,ACOMAYO,0,0,0,0.0,-13.945309864024848,-71.68542513310736,283.7325377648303,1319.5558762560663,5,Pisco,15.394245889759986,False
858b6183fffffff,6,4972.660258627586,3425.4191520788327,176.76075782307686,374116.2902357327,1.4270164159109526,10.514682736893088,51.372590972794285,SIERRA,CUSCO,PARURO,0,0,0,0.0,-13.762557076353191,-71.9593276459319,284.7421288003273,1313.8775488262158,5,Pisco,14.747994160110466,False
858e664bfffffff,1,3694.334266460201,1861.845956082406,76.54915540308977,373845.3946682368,1.432226552889886,0.8543195650943392,51.560155904035895,COSTA,LIMA,HUARAL,2,0,0,0.0,-11.335853447240424,-77.30244063599082,299.12991255936146,1249.7760303194293,5,Pisco,4.206812559250466,False
858f559bfffffff,4,10471.545488028669,5426.234488016349,106.86139358890628,373806.8194080814,1.7727961798134262,6.609146594611637,63.82066247328334,SELVA ALTA,AMAZONAS,UTCUBAMBA,0,0,0,0.0,-5.852995831596584,-78.23476154407183,298.6079350620089,1251.8315004939727,5,Chiclayo,5.287996625618689,False
858f463bfffffff,5,10485.244471316102,4383.919237104539,81.21657729501378,372914.0338142696,0.8440643298994672,9.561968987275671,30.386315876380813,SELVA ALTA,SAN MARTIN,MOYOBAMBA,0,12,0,0.0,-6.139256741688655,-77.09638085953866,297.0282817920608,1255.483254201813,5,Picota,3.090789824192143,False
85b3245bfffffff,4,14172.80647377446,4733.625498619661,222.0444354605832,372792.1707541631,1.2680538842386733,8.133544580274517,45.64993983259224,SIERRA,PUNO,HUANCANE,0,6,0,0.0,-15.217320663541027,-69.49160083899554,275.06863659181727,1355.269635146957,5,Pisco,17.645938788662534,False
858f0ba7fffffff,12,8667.107717065948,2746.6394581513155,95.3382110175304,372743.2124105542,0.9488157623167248,1.5308585453961474,34.157367443402094,COSTA,PIURA,SECHURA,3,21,0,0.0,-5.5050418929287614,-80.68951160357702,301.1087109363656,1237.9024547361148,5,Chiclayo,3.637492045898398,False
858f51d7fffffff,5,19207.20172044683,5903.355151103294,203.35998452330344,372573.3716380464,0.8426210641212399,4.635186266094452,30.33435830836464,SIERRA,CAJAMARCA,CAJAMARCA,15,216,0,0.0,-7.086845675723012,-78.50390025951036,300.1784412681333,1241.172983856114,5,Chiclayo,4.07081077258772,False
858f5887fffffff,4,17496.403113026456,3126.7485147627995,237.237076396664,372555.1825028861,1.0396092923679412,7.260329870093482,37.425934525245886,SIERRA,ANCASH,CARLOS FERMIN FITZCARRALD,0,2,0,0.0,-9.068239454233188,-77.2306463253597,299.1529759989401,1245.3667935571732,5,Otuzco,8.79319362979004,False
858e4527fffffff,1,2183.0485034873905,1443.1211692770323,50.452594202938506,371146.8146549388,1.5885826300947532,3.40639019362798,57.18897468341112,COSTA,ICA,ICA,0,0,0,0.0,-14.669485298350544,-75.54757150572192,292.9946222014813,1266.7359280052424,5,Pisco,3.241866121552448,False
85b33037fffffff,3,2089.712268481036,1669.1539302382175,71.5587198057471,370960.8859567103,0.8904822209428865,1.1418648552542736,32.05735995394391,COSTA,AREQUIPA,ISLAY,0,24,0,0.0,-17.066077557236813,-71.64478755424086,279.2726142862769,1328.3110014376332,5,Pisco,11.404780556718833,False
858f42affffffff,1,10406.71495971647,4351.0857597808745,80.60830362373994,370121.0844439239,0.4266513061087301,,15.359447019914285,SELVA BAJA,SAN MARTIN,MARISCAL CACERES,0,5,0,0.0,-7.165888560988979,-76.90268543129059,297.5990076608521,1243.690586716334,5,Chiclayo,inf,False
858f48cbfffffff,1,9056.25200603288,4210.450745935644,124.30598507228645,369949.3198971086,2.295738100457889,13.118557547585484,82.64657161648401,SELVA BAJA,HUANUCO,PUERTO INCA,0,0,0,0.0,-8.78671341919358,-74.86956778236323,294.18312598577785,1257.547721873734,5,Satipo,10.832397862453945,False
85b33133fffffff,1,3314.277873970293,1988.0775313939955,112.2664855580632,369739.4045175792,0.9579837036811144,1.476367669712252,34.48741333252012,COSTA,TACNA,JORGE BASADRE,0,26,3,1387119.24,-17.594297734840886,-70.8164349028657,275.75187956798595,1340.8409222698365,5,Pisco,14.349730745614579,False
858e640bfffffff,5,5591.595338007589,2824.779648757531,136.6028998349886,369577.07988883136,2.6345842851268277,6.82214885493949,94.84503426456578,SIERRA,PASCO,PASCO,0,0,0,0.0,-10.800469105764362,-75.77987802531393,296.34581489633445,1247.1142203176182,5,Jauja,5.046060770357144,False
858f5557fffffff,5,19049.70208729026,5854.947460892911,201.69242651941943,369518.25875846273,2.697395615355592,5.541898547126609,97.10624215280129,SIERRA,CAJAMARCA,CHOTA,0,6,0,0.0,-6.321749223070669,-78.573875743196,299.5994523696288,1233.3742796784957,5,Chiclayo,5.3214130882879545,False
858f4603fffffff,6,10367.69785416753,4334.772564598819,80.30608503672349,368733.41758905794,1.131837872845116,9.634979593661948,40.74616342242417,SELVA ALTA,SAN MARTIN,RIOJA,0,14,0,0.0,-5.875367768453378,-77.21665062064501,296.95991727792483,1241.6942359394593,5,Picota,3.5999903835172518,False
858b66d3fffffff,3,14004.076463489168,4677.2707688386,219.4009533846526,368354.0076477932,0.6831105444022764,7.482341926364509,24.591979598481952,SIERRA,PUNO,HUANCANE,0,3,0,0.0,-15.129059599151775,-69.62736777463383,275.6545795191737,1336.288366006165,5,Chiclayo,inf,False
858f5573fffffff,8,18988.57305911297,5836.159385012594,201.04521104238177,368332.5030994943,1.2438297553753628,5.339031505583114,44.77787119351306,SIERRA,CAJAMARCA,CHOTA,0,18,0,0.0,-6.586764295253396,-78.45394587370481,299.68039871956904,1229.0844001584755,5,Chiclayo,4.651475582915737,False
85b334a3fffffff,3,2067.0463788384627,1651.0495914974847,70.78256412606598,366937.289680024,0.548295798000467,4.507875615739919,19.738648728016816,SIERRA,AREQUIPA,CAYLLOMA,1,3,0,0.0,-15.59971775860409,-71.52766959220146,281.2587715494397,1304.625230561116,5,Pisco,14.712084392494944,False
858f702ffffffff,1,10273.302229100676,5323.507110301034,104.83833491596536,366730.0529294672,1.0364736062109754,8.811680359425566,37.31304982359512,SELVA BAJA,AMAZONAS,CONDORCANQUI,0,0,0,0.0,-4.556539427264148,-77.8159511772768,296.277711957191,1237.7915655783645,5,Chiclayo,8.6265352598748,False
858f0b93fffffff,14,8524.30403732663,2701.384427944538,93.76737010986996,366601.7054548634,0.903005292356151,0.7472175084232943,32.50819052482144,COSTA,PIURA,PAITA,8,8,1,52665.6,-4.8745613311522655,-81.06221247346441,300.5887189313728,1219.6123219732742,5,Chiclayo,4.543644885532558,False
858e61c3fffffff,12,7339.426182636066,2670.6624782801787,110.47161686770372,364789.7571773428,1.0341147820091068,6.495891361337429,37.228132152327845,SIERRA,HUANCAVELICA,TAYACAJA,0,8,0,0.0,-12.205270955449024,-75.02816312879607,294.1121124662822,1240.3085140506182,5,Jauja,1.6731664846593048,True
858f50b7fffffff,9,18798.375959284967,5777.702091475696,199.03146224959295,364643.138256553,1.5050216591103078,4.526941005026932,54.180779727971085,SIERRA,CAJAMARCA,SANTA CRUZ,0,18,0,0.0,-6.723108829856957,-78.76072803186415,300.23644271892726,1214.5199128871957,5,Chiclayo,4.153914604004967,False
858f510bfffffff,4,4910.5221306202,2063.5658466214354,100.07431389686732,364305.9459048935,1.0546450704091497,3.235248018934468,37.96722253472938,SIERRA,LA LIBERTAD,GRAN CHIMU,0,0,0,0.0,-7.587437207982936,-78.5540148422071,300.60809473110487,1211.8966597714762,5,Otuzco,4.25538780450006,False
858f5107fffffff,1,18766.938630853103,5768.039793060951,198.69861341942985,364033.3299346732,1.6742059270322305,4.867149099647249,60.2714133731603,SIERRA,CAJAMARCA,CAJABAMBA,1,6,0,0.0,-7.617228661377709,-78.26327637125613,300.2016396072638,1212.6293860716971,5,Otuzco,3.4785828687236062,False
858e6213fffffff,6,3595.2002186658647,1811.8850395319887,74.49502952194226,363813.5988020105,1.04943703392569,1.1078090070220792,37.77973322132484,COSTA,LIMA,LIMA,64,180,26,103963187.718,-12.222581378745708,-76.79656806451632,297.78202605147106,1221.7446553981267,5,Pisco,2.512354416481685,False
858f542ffffffff,4,18706.32098909589,5749.40889237466,198.05681234559285,362857.4939384181,1.3308467855829371,4.5680438451775816,47.91048428098574,SELVA ALTA,CAJAMARCA,CUTERVO,0,3,0,0.0,-6.192608304323265,-79.00027103587993,300.05090379233224,1209.3197832510275,5,Chiclayo,4.281625993706257,False
858e6123fffffff,21,10737.455999853051,3267.9855299475107,93.03656383684752,361738.1730255088,0.8624601368936863,7.142667553076248,31.048564928172706,SIERRA,HUANCAVELICA,ACOBAMBA,0,1,0,0.0,-12.915393589633968,-74.5054749919751,292.3941164441809,1237.1595482994817,5,Jauja,4.251579838681209,False
858f516bfffffff,7,4165.193180617616,1858.7563866822816,94.28812349521374,361627.7675536964,0.7194529647091856,1.0628614811091184,25.90030672953068,COSTA,LA LIBERTAD,TRUJILLO,3,1,0,0.0,-7.990023749717528,-78.74155241284106,301.1087109363583,1200.987398966778,5,Otuzco,0.5028032650006935,True
858e6c2ffffffff,19,17112.149564715663,5243.83756744907,64.73203633733226,361371.6660976735,1.984847777785996,9.95335036918734,71.45452000029586,SIERRA,APURIMAC,ANDAHUAYLAS,1,13,0,0.0,-13.735844290555784,-73.55358112328013,289.2693906618227,1249.256498487058,5,Pisco,9.356824796705041,False
858e6c57fffffff,15,14867.444449117678,4793.647903538684,116.24851092208588,361088.1203483261,1.267203495513738,6.763551110296464,45.61932583849457,SIERRA,AYACUCHO,HUAMANGA,5,12,0,0.0,-13.197259399621569,-74.09130313409663,291.1441194045772,1240.238412119717,5,Pisco,5.990931282918609,False
858e6347fffffff,3,2719.0095888475653,1561.084278201986,59.24282849751481,358727.26206799044,1.4888592913372822,1.830854762873191,53.59893448814216,COSTA,ICA,CHINCHA,8,0,0,0.0,-13.200833942890757,-76.15010860729019,295.8054935406497,1212.7133197365515,5,Pisco,1.1983750848739874,True
85b3204ffffffff,2,13626.282266903989,4551.089955920897,213.4820763255277,358416.7578233548,0.6444787604029895,6.434485940597698,23.20123537450762,SIERRA,PUNO,CHUCUITO,0,6,0,0.0,-16.600305980285935,-69.44905206838229,272.9400357668666,1313.1703336094624,5,Pisco,18.446736397325367,False
858f7243fffffff,3,8323.678322651896,2637.805374558551,91.56048664359663,357973.466851947,0.8222602728187457,4.157160721744083,29.601369821474844,SIERRA,PIURA,AYABACA,1,0,0,0.0,-4.535398404618225,-79.56217121560108,298.66926535898125,1198.5614469626994,5,Chiclayo,6.798343413742259,False
858f562bfffffff,1,3562.6222370827213,1402.987358818743,80.24067275167076,357241.8294944218,2.148073586710223,1.861072143666087,77.33064912156803,COSTA,LAMBAYEQUE,LAMBAYEQUE,0,0,0,0.0,-6.5687688526774215,-80.2142199582779,301.8095710359103,1183.666337247853,5,Chiclayo,1.240368176069751,True
858e6083fffffff,6,4250.909374705044,2088.15232664933,122.0699929798551,356911.61007171124,1.155708299813295,5.181342300882444,41.60549879327862,SIERRA,JUNIN,TARMA,0,5,0,0.0,-11.49154807673954,-75.54996366004126,295.63580190416576,1207.2678876268471,5,Jauja,1.1177997529011918,True
858f53b3fffffff,1,4101.153057271605,1830.177883090361,92.8384372989538,356067.7164743735,1.2238924761435053,1.7587282463463485,44.060129141166186,COSTA,LA LIBERTAD,ASCOPE,0,6,0,0.0,-7.792924756192537,-79.01600036719,301.36537772577395,1181.5150073356326,5,Otuzco,2.398984222803847,False
85b33547fffffff,3,2003.966239159119,1600.6644429515147,68.62248969443016,355739.4492621508,1.275425436770402,2.475242151960202,45.91531572373447,SIERRA,AREQUIPA,AREQUIPA,2,3,0,0.0,-16.430511155749134,-71.3040259950913,279.3137539213061,1273.6195202273386,5,Pisco,12.832489036331026,False
858b61d3fffffff,3,4714.802443642899,3247.793685623676,167.5948103388875,354716.45108867064,0.7677705182685562,8.606215498360697,27.63973865766803,SIERRA,CUSCO,QUISPICANCHI,1,3,0,0.0,-13.872413403012631,-71.5356694116199,283.342309479481,1251.900754745413,5,Pisco,14.6235766269765,False
858f5c33fffffff,2,4077.1753404974206,1819.4776028729952,92.29565000859282,353985.93831617595,2.528081592643576,7.58552784472266,91.01093733516872,SIERRA,LA LIBERTAD,PATAZ,0,0,0,0.0,-8.400910835549903,-77.16656527284022,298.81500898454294,1184.6323901838775,5,Otuzco,7.86732488587586,False
858f50b3fffffff,15,18209.278766758427,5596.642403728473,192.7942811287539,353216.0740523762,1.000451274156711,3.5915967362089907,36.01624586964161,SIERRA,CAJAMARCA,SANTA CRUZ,0,8,0,0.0,-6.6245265157086735,-78.89743992914546,300.3331533212153,1176.0808626898445,5,Chiclayo,3.02302867787148,False
858f518bfffffff,7,18201.782602177973,5594.338449074712,192.71491402805637,353070.6665457158,0.3527662899049532,4.23245930820606,12.699586436578311,SIERRA,CAJAMARCA,CAJAMARCA,2,6,0,0.0,-7.185240887201593,-78.36704650059941,300.05476723736814,1176.6874087569745,5,Otuzco,3.6324495225853752,False
858f093bfffffff,7,8209.534193902133,2601.632665256337,90.30490088322478,353064.51099067216,0.3925175173986138,1.8762071148859951,14.130630626350095,COSTA,PIURA,MORROPON,1,10,0,0.0,-5.235572213225782,-80.07404146379555,300.1939064955571,1176.1215113002222,5,Chiclayo,3.4089964553022583,False
858f4657fffffff,3,9919.596420157506,4147.419708677846,76.83518220266552,352796.42024276115,1.0280343572552069,9.366269135590684,37.00923686118745,SELVA ALTA,SAN MARTIN,RIOJA,0,0,0,0.0,-5.845449702650376,-77.50486639741041,297.42759811855854,1186.1589928925555,5,Picota,3.3184314596283,False
858f4003fffffff,3,9851.393704869512,4118.903902833571,76.3068978013747,350370.7496020136,1.075515482104297,11.625396765689056,38.71855735575468,SELVA BAJA,SAN MARTIN,SAN MARTIN,0,46,1,4597474.1280000005,-6.559042788265808,-76.26390494461826,295.84699841048985,1184.2971248127103,5,Picota,0.8614277102842607,True
