ruc,razon_social,partida,partida4,familia,rubro,uso_dual,fob_usd,peso_kg,pais_origen,descripcion,semana
20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,3808911900,3808,Proteccion de cultivos,Proteccion de cultivos,False,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M",2026-08-03
20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,3808911900,3808,Proteccion de cultivos,Proteccion de cultivos,False,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M",2026-08-03
20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,3808911900,3808,Proteccion de cultivos,Proteccion de cultivos,False,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M",2026-08-03
20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,3808911900,3808,Proteccion de cultivos,Proteccion de cultivos,False,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M",2026-08-03
20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,3808911900,3808,Proteccion de cultivos,Proteccion de cultivos,False,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M",2026-08-03
20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,3808911900,3808,Proteccion de cultivos,Proteccion de cultivos,False,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M",2026-08-03
20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,3808911900,3808,Proteccion de cultivos,Proteccion de cultivos,False,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M",2026-08-03
20610852743,AG TEN SOCIEDAD ANONIMA CERRADA,3808911900,3808,Proteccion de cultivos,Proteccion de cultivos,False,125925.0,16640.0,US,"ANAMED WB SP0.1, ISCA, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209210000,1209,Semillas para siembra,Semillas,False,72700.0,10000.0,US,"SEMILLA DE ALFALFA, S/M, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209210000,1209,Semillas para siembra,Semillas,False,72700.0,10000.0,US,"SEMILLA DE ALFALFA, S/M, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209220000,1209,Semillas para siembra,Semillas,False,38524.534,5000.0,NZ,"SEMILLA DE TREBOL BLANCO, S/M, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209919000,1209,Semillas para siembra,Semillas,False,1223.401,34.356,FR,"SEMILLA DE PEREJIL, S/M, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209919000,1209,Semillas para siembra,Semillas,False,12.154,1.227,FR,"SEMILLA DE PEREJIL, S/M, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209250000,1209,Semillas para siembra,Semillas,False,54000.0,22500.0,NL,"RYEGRASS INGLES, S/M, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209250000,1209,Semillas para siembra,Semillas,False,20012.745,10000.0,NZ,"SEMILLAS DE RYEGRASS INGLES, S/M, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209250000,1209,Semillas para siembra,Semillas,False,20012.745,10000.0,NZ,"SEMILLAS DE RYEGRASS INGLES, S/M, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209250000,1209,Semillas para siembra,Semillas,False,10006.373,5000.0,NZ,"SEMILLAS DE RYEGRASS INGLES, S/M, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209220000,1209,Semillas para siembra,Semillas,False,3274.585,425.0,NZ,"SEMILLA DE TREBOL BLANCO, S/M, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209220000,1209,Semillas para siembra,Semillas,False,77049.069,10000.0,NZ,"SEMILLA DE TREBOL BLANCO, S/M, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209220000,1209,Semillas para siembra,Semillas,False,35249.949,4575.0,NZ,"SEMILLA DE TREBOL BLANCO, S/M, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209250000,1209,Semillas para siembra,Semillas,False,112855.74,24948.0,US,"SEMILLAS DE RYEGRASS INGLES, S/M, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209250000,1209,Semillas para siembra,Semillas,False,60750.0,22500.0,NL,"SEMILLA RYEGRASS INGLES, S/M, S/M",2026-08-03
20498412727,AGP SOCIEDAD ANONIMA CERRADA,1209915000,1209,Semillas para siembra,Semillas,False,58356.2,6.0,CN,"Semillas de Tomate, S/M, S/M",2026-08-03
20601349401,AGROSEMILLERIA TRONCOSSY S.A.C.,3101009000,3101,Fertilizante organico,Fertilizantes,False,6600.0,6000.0,CN,"Fertilizante orgánico para enraizamiento, JINMAI, S/M",2026-08-03
20601349401,AGROSEMILLERIA TRONCOSSY S.A.C.,3101009000,3101,Fertilizante organico,Fertilizantes,False,3000.0,2500.0,CN,"(Fertilizante orgánico para mejoramiento de suelo, JINMAI, S/M",2026-08-03
20601349401,AGROSEMILLERIA TRONCOSSY S.A.C.,3101009000,3101,Fertilizante organico,Fertilizantes,False,650.0,500.0,CN,"Complejo orgánico líquido de ácido húmico, JINMAI, S/M",2026-08-03
20601349401,AGROSEMILLERIA TRONCOSSY S.A.C.,3101009000,3101,Fertilizante organico,Fertilizantes,False,2200.0,1000.0,CN,"(Fertilizante orgánico de aminoácidos, JINMAI, S/M",2026-08-03
20601349401,AGROSEMILLERIA TRONCOSSY S.A.C.,3105909000,3105,Fertilizante compuesto,Fertilizantes,False,4200.0,2000.0,CN,"Mezcla de elementos secundarios y traza en polvo, JINMAI, S/M",2026-08-03
20601349401,AGROSEMILLERIA TRONCOSSY S.A.C.,3105909000,3105,Fertilizante compuesto,Fertilizantes,False,600.0,500.0,CN,"Mezcla de elementos secundarios y traza en polvo, JINMAI, S/M",2026-08-03
20601349401,AGROSEMILLERIA TRONCOSSY S.A.C.,3105909000,3105,Fertilizante compuesto,Fertilizantes,False,1400.0,1000.0,CN,"(Líquido de elementos secundarios y traza, JINMAI, S/M",2026-08-03
20601349401,AGROSEMILLERIA TRONCOSSY S.A.C.,3105909000,3105,Fertilizante compuesto,Fertilizantes,False,1500.0,500.0,CN,"(Líquido de elementos traza con aminoácidos, JINMAI, S/M",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,8066.753,1344.0,ES,"AMINOBETAIN PLUS, ANTESIS GROUP, AMINOBETAIN PLUS X 1 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,3192.316,702.0,ES,"AMINOMAL 25, ANTESIS GROUP, AMINOMANOL 25 X 1 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,3978.245,360.0,ES,"AMINOMANOL 75, ANTESIS GROUP, AMINOMANOL 75 X 1 KG.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,6159.422,500.0,ES,"AMINOMANOL 75, ANTESIS GROUP, AMINOMANOL 75 X 1/4 KG.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,3395.482,994.0,ES,"ANTESIS BORUM, ANTESIS GROUP, ANTESIS BORUM X 1 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105909000,3105,Fertilizante compuesto,Fertilizantes,False,910.451,331.0,ES,"ANTESIS BORUM, ANTESIS GROUP, ANTESIS BORUM X 20 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,1997.754,840.0,ES,"ANTESIS CALBUM, ANTESIS GROUP, ANTESIS CALBUM X 1 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,1898.886,804.0,ES,"ANTESIS CALCIUM, ANTESIS GROUP, ANTESIS CALCIUM X 1 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,1677.986,450.0,ES,"ANTESIS MAZINGUER, ANTESIS GROUP, ANTESIS MAZINGUER X 1 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,3701.501,450.0,ES,"ANTESIS MIX EDTA, ANTESIS GROUP, ANTESIS MIX EDTA X 1 KG.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,3428.471,436.0,ES,"ANTESIS PLUS, ANTESIS GROUP, ANTESIS PLUS X 1/4 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,3213.796,800.0,ES,"ANTESIS PREMIUM, ANTESIS GROUP, ANTESIS PREMIUM X 1 KG.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,4872.768,810.0,ES,"IONFOS CUPRICO, ANTESIS GROUP, IONFOS CUPRICO X 1 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,2492.261,857.0,ES,"ANTESIS CABOR ZINC, ANTESIS GROUP, ANTESIS CABOR ZINC X 1 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,4655.671,882.0,ES,"IONFOS K, ANTESIS GROUP, IONFOS K X 1 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,2403.277,912.0,ES,"MASIMUM K, ANTESIS GROUP, MASIMUM K X 1 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,7494.895,1896.0,ES,"MASIMUM P, ANTESIS GROUP, MASIMUM P X 1 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,4007.133,454.0,ES,"MOLI-CUAJE, ANTESIS GROUP, MOLI-CUAJE X 1 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,1226.126,143.0,ES,"NATURAIZ, ANTESIS GROUP, NATURAIZ X 1/4 LT.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,1580.187,600.0,ES,"TRIMAX 10-30-10, ANTESIS GROUP, TRIMAX 10-30-10 X 1 KG.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,7672.927,900.0,ES,"ANTESIS FERRO EDDHA, ANTESIS GROUP, ANTESIS FERRO EDDHA X 1 KG.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,2575.995,1000.0,ES,"TRIMAX 30-10-10, ANTESIS GROUP, TRIMAX 30-10-10 X 1 KG.",2026-08-03
20522859096,ANTESIS GROUP S.A.C.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,1815.399,600.0,ES,"TRIMAX 20-20-20, ANTESIS GROUP, TRIMAX 20-20-20 X 1 KG.",2026-08-03
20100257298,ARIS INDUSTRIAL S.A.,3808939900,3808,Proteccion de cultivos,Proteccion de cultivos,False,32460.0,18752.0,CN,"SANFOSATO, S/M, S/M",2026-08-03
20429240752,ASOCIACION DE PRODUCTORES Y EXPORTADORES,3105909000,3105,Fertilizante compuesto,Fertilizantes,False,2635.2,702.0,ES,"RAIZANTE PLUS SL, PLYMAG, S/M",2026-08-03
20377339461,B.BRAUN MEDICAL PERU S.A.,3104209000,3104,Fertilizante potasico,Fertilizantes,False,1903.929,76.335,DE,"POTASIUM CHLORIDE, B.BRAUN,, S/M",2026-08-03
20377339461,B.BRAUN MEDICAL PERU S.A.,3104209000,3104,Fertilizante potasico,Fertilizantes,False,5711.787,2400.0,DE,"POTASIUM CHLORIDE, B.BRAUN,, S/M",2026-08-03
20523163320,BOEHRINGER INGELHEIM PERU S.A.C,3808599011,3808,Proteccion de cultivos,Proteccion de cultivos,False,2485.505,132.96,FR,"FRONTLINE SPRAY, FRONTLINE SPRAY, S/M",2026-08-03
20506453047,CHEMTRADE S.A.C.,3102300090,3102,Fertilizante nitrogenado,Fertilizantes,True,2354650.0,5000000.0,RU,"NITRATO DE AMONIO, ACRON, S/M",2026-08-03
20506453047,CHEMTRADE S.A.C.,3102300090,3102,Fertilizante nitrogenado,Fertilizantes,True,936562.04,1988750.0,RU,"NITRATO DE AMONIO, ACRON, S/M",2026-08-03
20506453047,CHEMTRADE S.A.C.,3102300090,3102,Fertilizante nitrogenado,Fertilizantes,True,3767440.0,8000000.0,RU,"NITRATO DE AMONIO, ACRON, S/M",2026-08-03
20608966901,COMAGRO PERU S.A.C.,3104909090,3104,Fertilizante potasico,Fertilizantes,False,19706.625,8569.8,CL,"QUETION POTASIO, S/M, S/M",2026-08-03
20554387498,COMERCIALIZADORA DE INSUMOS SANTA ANGELI,3102101000,3102,Fertilizante nitrogenado,Fertilizantes,True,57400.0,80000.0,VN,"UREA DE GRADO AUTOMOTRIZ, S/M, S/M",2026-08-03
20100639654,CONSORCIO AGROPECUARIO AMERICANO S.A.C,3105200000,3105,Fertilizante compuesto,Fertilizantes,False,4396.425,2287.013,US,"BIOENERGY, BIO-COZYME 2-2-2, S/M",2026-08-03
20100639654,CONSORCIO AGROPECUARIO AMERICANO S.A.C,3101009000,3101,Fertilizante organico,Fertilizantes,False,4120.012,2540.117,US,"ROOT PLEX, ROOTPLEX 0-1-5, S/M",2026-08-03
20100639654,CONSORCIO AGROPECUARIO AMERICANO S.A.C,3105909000,3105,Fertilizante compuesto,Fertilizantes,False,3915.747,1814.369,US,"GROW COMBI, GROW COMBI I, S/M",2026-08-03
20100639654,CONSORCIO AGROPECUARIO AMERICANO S.A.C,3105600000,3105,Fertilizante compuesto,Fertilizantes,False,3068.008,907.185,US,"GROW MORE 0-40-40, GROW MORE 0-40-40 (W/BLUE DYE & AMINOS), S/M",2026-08-03
20100639654,CONSORCIO AGROPECUARIO AMERICANO S.A.C,3105200000,3105,Fertilizante compuesto,Fertilizantes,False,2220.269,907.185,US,"GROW MORE 10-55-10, GROW MORE 10-55-10 (W/BLUE DYE & AMINOS), S/M",2026-08-03
20100639654,CONSORCIO AGROPECUARIO AMERICANO S.A.C,3105200000,3105,Fertilizante compuesto,Fertilizantes,False,5631.409,2721.554,US,"GROW MORE 20-20-20, GROW MORE 20-20-20 (W/BLUE DYE & AMINOS), S/M",2026-08-03
20507141791,DISAN PERU S.A,3104909090,3104,Fertilizante potasico,Fertilizantes,False,15059.621,5000.0,US,"KATALYST FS, ACTAGRO, S/M",2026-08-03
20507141791,DISAN PERU S.A,3105590000,3105,Fertilizante compuesto,Fertilizantes,False,17255.816,10000.0,US,"STRUCTURE, ACTAGRO, S/M",2026-08-03
20507141791,DISAN PERU S.A,3101009000,3101,Fertilizante organico,Fertilizantes,False,4099.563,1000.0,US,"TERRAMAR, ACTAGRO, S/M",2026-08-03
20507141791,DISAN PERU S.A,3104300000,3104,Fertilizante potasico,Fertilizantes,False,74612.84,106400.0,SE,"SULFATO DE POTASIO, SOLUKEM, S/M",2026-08-03
20507141791,DISAN PERU S.A,3104300000,3104,Fertilizante potasico,Fertilizantes,False,75006.12,106400.0,SE,"SULFATO DE POTASIO, S/M, S/M",2026-08-03
20100094135,EXSA S A,3102300090,3102,Fertilizante nitrogenado,Fertilizantes,True,7540.6,10000.0,KR,"NITRATO DE AMONIO GRADO TECNICO, HANWHA, S/M",2026-08-03
20613317661,GENAGRO S.A.,3808931900,3808,Proteccion de cultivos,Proteccion de cultivos,False,23518.8,10708.56,CN,"GLUFOSINATE AMMONIUM 200 GLSL, S/M, S/M",2026-08-03
20514184331,INTEROC SOCIEDAD ANONIMA,3808921900,3808,Proteccion de cultivos,Proteccion de cultivos,False,20088.739,2417.76,EC,"QUESTRUM, QUESTRUM, S/M",2026-08-03
20514184331,INTEROC SOCIEDAD ANONIMA,3808921900,3808,Proteccion de cultivos,Proteccion de cultivos,False,11883.519,1389.33,EC,"SQUARE, SQUARE, S/M",2026-08-03
20514184331,INTEROC SOCIEDAD ANONIMA,3808921900,3808,Proteccion de cultivos,Proteccion de cultivos,False,18062.949,1389.33,EC,"SQUARE, SQUARE, S/M",2026-08-03
20514184331,INTEROC SOCIEDAD ANONIMA,3808921900,3808,Proteccion de cultivos,Proteccion de cultivos,False,17587.608,1389.34,EC,"SQUARE, SQUARE, S/M",2026-08-03
20514184331,INTEROC SOCIEDAD ANONIMA,3808911900,3808,Proteccion de cultivos,Proteccion de cultivos,False,22107.26,1552.875,EC,"ARAGON, ARAGON, S/M",2026-08-03
20514184331,INTEROC SOCIEDAD ANONIMA,3808911900,3808,Proteccion de cultivos,Proteccion de cultivos,False,41129.785,1552.875,EC,"ARAGON, ARAGON, S/M",2026-08-03
20514184331,INTEROC SOCIEDAD ANONIMA,3808931900,3808,Proteccion de cultivos,Proteccion de cultivos,False,11540.305,3955.2,CN,"STILL, STILL, S/M",2026-08-03
20514184331,INTEROC SOCIEDAD ANONIMA,3808939900,3808,Proteccion de cultivos,Proteccion de cultivos,False,49418.578,17798.4,CN,"STILL, STILL, S/M",2026-08-03
20514184331,INTEROC SOCIEDAD ANONIMA,3808939900,3808,Proteccion de cultivos,Proteccion de cultivos,False,9213.637,3052.8,CN,"PRESSOR, PRESSOR, S/M",2026-08-03
20524269440,MACROSOURCE PERÚ SOCIEDAD COMERCIAL DE R,3104300000,3104,Fertilizante potasico,Fertilizantes,False,220320.1,308140.0,DE,"SULFATO DE POTASIO GRANULAR, S/M, S/M",2026-08-03
20524269440,MACROSOURCE PERÚ SOCIEDAD COMERCIAL DE R,3104300000,3104,Fertilizante potasico,Fertilizantes,False,330880.97,503624.0,DE,"SULFATO DE POTASIO GRANULAR, S/M, S/M",2026-08-03
20101077099,MANUCHAR PERU S.A.C.,3104300000,3104,Fertilizante potasico,Fertilizantes,False,33125.34,50000.0,TW,"SULFATO DE POTASIO, S/M, S/M",2026-08-03
20101077099,MANUCHAR PERU S.A.C.,3104300000,3104,Fertilizante potasico,Fertilizantes,False,254722.72,400000.0,TW,"SULFATO DE POTASIO, S/M, S/M",2026-08-03
20207190285,MATHIESEN PERU S.A.C.,3808999900,3808,Proteccion de cultivos,Proteccion de cultivos,False,5469.75,5850.0,BR,"IPEL BP 507, S/M, S/M",2026-08-03
20207190285,MATHIESEN PERU S.A.C.,3808949900,3808,Proteccion de cultivos,Proteccion de cultivos,False,6422.4,7200.0,BR,"PREVENTOL D7, PREVENTOL, D7",2026-08-03
20207190285,MATHIESEN PERU S.A.C.,3808999900,3808,Proteccion de cultivos,Proteccion de cultivos,False,4594.5,4500.0,BR,"PREVENTOL D6, PREVENTOL, D6",2026-08-03
20207190285,MATHIESEN PERU S.A.C.,3808999900,3808,Proteccion de cultivos,Proteccion de cultivos,False,6543.6,7000.0,BR,"IPEL BP 507, S/M, S/M",2026-08-03
20207190285,MATHIESEN PERU S.A.C.,3808999900,3808,Proteccion de cultivos,Proteccion de cultivos,False,693.0,450.0,BR,"PREVENTOL P91, PREVENTOL, P 91",2026-08-03
20257364357,MOLINOS & CIA S.A.,3105300000,3105,Fertilizante compuesto,Fertilizantes,False,316200.0,400000.0,SA,"FOSFATO DIAMONICO (DAP), S/M, S/MOD",2026-08-03
20257364357,MOLINOS & CIA S.A.,3105510000,3105,Fertilizante compuesto,Fertilizantes,False,234390.0,500000.0,RU,"NITRATO DE AMONIO, S/M, SM",2026-08-03
20257364357,MOLINOS & CIA S.A.,3105400000,3105,Fertilizante compuesto,Fertilizantes,False,50783.0,54000.0,RU,"FOSFATO MONOAMONICO,MARCA:S/M,MODELO:S/M",2026-08-03
20100182263,MONTANA S A,3808929900,3808,Proteccion de cultivos,Proteccion de cultivos,False,55230.0,7630.0,CN,"BOLERO 500 EC, S/M, S/M",2026-08-03
20100182263,MONTANA S A,3808919900,3808,Proteccion de cultivos,Proteccion de cultivos,False,255070.0,2160.0,CN,"SPINOSAD 480G/L SC, S/M, S/M",2026-08-03
20504024289,NATURAGRO S.A,3105909000,3105,Fertilizante compuesto,Fertilizantes,False,54520.0,10957.67,CL,"FERTUM BOOSTER, FERTUM, S/M",2026-08-03
20504024289,NATURAGRO S.A,3101009000,3101,Fertilizante organico,Fertilizantes,False,23500.0,4723.134,CL,"FERTUM ROOT, FERTUM, S/M",2026-08-03
20612478695,NEGOSERVIS COMERCIAL E.I.R.L.,3102101000,3102,Fertilizante nitrogenado,Fertilizantes,True,17800.0,58000.0,BO,"UREA GRANULADA, YPFB, S/M",2026-08-03
20525119689,NOVALTY S.A.C,3104909090,3104,Fertilizante potasico,Fertilizantes,False,15180.0,2460.0,ES,"WITNEMA, S/M, S/M",2026-08-03
20525119689,NOVALTY S.A.C,3104909090,3104,Fertilizante potasico,Fertilizantes,False,15180.0,2440.0,ES,"WITNEMA, S/M, S/M",2026-08-03
20601581494,PERAGRO SEEDS E.I.R.L.,3105100000,3105,Fertilizante compuesto,Fertilizantes,False,11800.0,208.0,NL,"BIOESTIMULANTE NURSEED HC,NURSEED®HC,FYT11B-01,",2026-08-03
20509442551,PROCHEM PERU SOCIEDAD ANONIMA CERRADA -,3808599090,3808,Proteccion de cultivos,Proteccion de cultivos,False,668.916,321.152,CO,"PROQUAT BC 80, PROTECNICA, S/M",2026-08-03
20509442551,PROCHEM PERU SOCIEDAD ANONIMA CERRADA -,3808949900,3808,Proteccion de cultivos,Proteccion de cultivos,False,1681.487,807.296,CO,"PROCIDE 1.5, PROTECNICA, S/M",2026-08-03
20509442551,PROCHEM PERU SOCIEDAD ANONIMA CERRADA -,3808949900,3808,Proteccion de cultivos,Proteccion de cultivos,False,3909.456,1876.963,CO,"PROCIDE CG, PROTECNICA, S/M",2026-08-03
20601198925,PRODUCTOS SUPERIORES PARA UVA S.A.C.,3808921900,3808,Proteccion de cultivos,Proteccion de cultivos,False,15645.6,8640.0,CL,"GENERADOR PROTEKU,PROTEKU,EPA BURDEO CELDILLAS,",2026-08-03
20601198925,PRODUCTOS SUPERIORES PARA UVA S.A.C.,3808921900,3808,Proteccion de cultivos,Proteccion de cultivos,False,24782.4,8640.0,CL,"GENERADOR PROTEKU,PROTEKU,CE VERDE CELDILLAS,",2026-08-03
20518798481,PROVEEDORES DIRECTOS S.A.,3808911400,3808,Proteccion de cultivos,Proteccion de cultivos,False,56672.0,27048.0,CN,"INSECTICIDA SPRAY, TOKAI, S/M",2026-08-03
20518798481,PROVEEDORES DIRECTOS S.A.,3808911400,3808,Proteccion de cultivos,Proteccion de cultivos,False,92160.0,100800.0,CN,"ESPIRALES INSECTICIDAS, TOKAI, S/M",2026-08-03
20378890161,RASH PERU S.R.L,3808911900,3808,Proteccion de cultivos,Proteccion de cultivos,False,3000.0,94.699,CN,"BRAZALETE REPELENTE DE INSECTO, ZICLONEN, SP07-01",2026-08-03
20511906530,SEMILLAS DEL MUNDO S.A.C.,1209919000,1209,Semillas para siembra,Semillas,False,720.625,4.875,ES,"SEMILLAS, S/M, S/M",2026-08-03
20511906530,SEMILLAS DEL MUNDO S.A.C.,1209999000,1209,Semillas para siembra,Semillas,False,9.224,0.03,ES,"SEMILLAS, S/M, S/M",2026-08-03
20511906530,SEMILLAS DEL MUNDO S.A.C.,1209919000,1209,Semillas para siembra,Semillas,False,5.765,0.039,ES,"SEMILLAS, S/M, S/M",2026-08-03
20511906530,SEMILLAS DEL MUNDO S.A.C.,1209999000,1209,Semillas para siembra,Semillas,False,230.6,0.75,ES,"SEMILLAS, S/M, S/M",2026-08-03
20511906530,SEMILLAS DEL MUNDO S.A.C.,1209915000,1209,Semillas para siembra,Semillas,False,1400.895,0.653,GT,"SEMILLAS, S/M, S/M",2026-08-03
20511906530,SEMILLAS DEL MUNDO S.A.C.,1209915000,1209,Semillas para siembra,Semillas,False,9.224,0.005,GT,"SEMILLAS, S/M, S/M",2026-08-03
20511906530,SEMILLAS DEL MUNDO S.A.C.,1209915000,1209,Semillas para siembra,Semillas,False,155.655,0.072,GT,"SEMILLAS, S/M, S/M",2026-08-03
20511906530,SEMILLAS DEL MUNDO S.A.C.,1209915000,1209,Semillas para siembra,Semillas,False,9.224,0.005,GT,"SEMILLAS, S/M, S/M",2026-08-03
20191503482,SILVESTRE PERU S.A.C.,3808939900,3808,Proteccion de cultivos,Proteccion de cultivos,False,87251.502,49220.0,CN,"BROTSIL 520 SL, BROTSIL, S/M",2026-08-03
20191503482,SILVESTRE PERU S.A.C.,3808939900,3808,Proteccion de cultivos,Proteccion de cultivos,False,40970.14,23540.0,CN,"BROTSIL 520 SL, BROTSIL, S/M",2026-08-03
20191503482,SILVESTRE PERU S.A.C.,3808929900,3808,Proteccion de cultivos,Proteccion de cultivos,False,53977.41,696.0,US,"RANMAN, S/M, S/M",2026-08-03
20191503482,SILVESTRE PERU S.A.C.,3808929900,3808,Proteccion de cultivos,Proteccion de cultivos,False,162911.14,2088.0,US,"RANMAN, S/M, S/M",2026-08-03
20600174020,"SUMMIT AGRO SOUTH AMERICA SPA, SUCURSAL",3808929900,3808,Proteccion de cultivos,Proteccion de cultivos,False,706241.79,28800.0,JP,"TACHIGAREN, TACHIGAREN, S/M",2026-08-03
20600174020,"SUMMIT AGRO SOUTH AMERICA SPA, SUCURSAL",3808921900,3808,Proteccion de cultivos,Proteccion de cultivos,False,30591.4,660.0,US,"ISOFETAMIDA, KRYOR, 400 SC",2026-08-03
20307150981,TECNOLOGIA QUIMICA Y COMERCIO S.A.,3808929900,3808,Proteccion de cultivos,Proteccion de cultivos,False,586366.0,12210.0,CO,"AMISTAR TOP, AMISTAR TOP, S/M",2026-08-03
20307150981,TECNOLOGIA QUIMICA Y COMERCIO S.A.,3808921900,3808,Proteccion de cultivos,Proteccion de cultivos,False,148303.36,4752.0,CO,"AMISTAR ZTRA, AMISTAR ZTRA, S/M",2026-08-03
20307150981,TECNOLOGIA QUIMICA Y COMERCIO S.A.,3808921900,3808,Proteccion de cultivos,Proteccion de cultivos,False,32271.01,785.0,CO,"TASPA 500 EC, TASPA, S/M",2026-08-03
20307150981,TECNOLOGIA QUIMICA Y COMERCIO S.A.,3808921900,3808,Proteccion de cultivos,Proteccion de cultivos,False,20670.54,403.0,CO,"ALTO 100 SL, ALTO, S/M",2026-08-03
20307150981,TECNOLOGIA QUIMICA Y COMERCIO S.A.,3808931900,3808,Proteccion de cultivos,Proteccion de cultivos,False,31317.81,1236.0,SG,"BALORIC 310 EC, BALORIC, S/M",2026-08-03
20307150981,TECNOLOGIA QUIMICA Y COMERCIO S.A.,3808911900,3808,Proteccion de cultivos,Proteccion de cultivos,False,51283.01,400.0,GB,"INCIPIO 200 SC, INCIPIO, S/M",2026-08-03
20307150981,TECNOLOGIA QUIMICA Y COMERCIO S.A.,3808921900,3808,Proteccion de cultivos,Proteccion de cultivos,False,12694.95,1735.0,CO,"CARIAL OPTI, CARIAL OPTI, S/M",2026-08-03
20307150981,TECNOLOGIA QUIMICA Y COMERCIO S.A.,3808921900,3808,Proteccion de cultivos,Proteccion de cultivos,False,27671.11,772.0,CO,"REVUS 250 SC, REVUS, S/M",2026-08-03
