ruc,razon_social,fob,tn,semanas,lineas,rubro,pct,pct_acum
20100791871,COMPAÑIA QUIMICA INDUSTRIAL S.R.LTDA,909577.816,768.0,15,24,Fertilizantes,0.01646645851402254,97.49173266610511
20501516032,SOPURA S.A.C.,888258.379,875.249,40,92,Proteccion de cultivos,0.016080504042917873,97.50781317014803
20376641466,MONSANTO PERU S.A.,882157.026,4.201455,198,2233,Semillas,0.01597004875884363,97.52378321890687
20100639654,CONSORCIO AGROPECUARIO AMERICANO S.A.C,881553.964,259.80487700000003,35,212,Fertilizantes,0.015959131281273596,97.53974235018815
20601794790,FUGRAN PERU S.A.C.,865764.88,53.841879999999996,9,24,Proteccion de cultivos,0.015673295048147594,97.5554156452363
20609014963,AGROVECA PERU S.A.C.,853766.63,168.609538,10,44,Fertilizantes,0.015456085830430842,97.57087173106673
20610421441,AGROPERU HUARI S.A.C.,852869.92,2187.99,28,39,Fertilizantes,0.015439852323242811,97.58631158338997
20494297206,SOCIEDAD AGRICOLA TIERRA S.A.C.,850510.22,50.874103000000005,11,19,Fertilizantes,0.015397133710857987,97.60170871710083
20605443878,AZAMEER S.A.C.,844244.0109999999,874.3695309999999,38,44,Proteccion de cultivos,0.015283693971317664,97.61699241107215
20606335955,AGRO GLOBAL IMPORT S.A.C.,840311.76,187.053503,12,18,Fertilizantes,0.01521250682622768,97.63220491789838
20608415042,SEMILLERA VALLEY S.A.C.,831629.301,0.9416529999999999,36,70,Semillas,0.015055324726567499,97.64726024262494
20492740412,INKAGRO TRADING SAC,831165.248,64.297,23,43,Proteccion de cultivos,0.015046923785671192,97.66230716641061
20494567351,EXPLOSIVOS DEL SUR S.A.,829088.24,732.0,16,17,Fertilizantes,0.015009322861963865,97.67731648927257
20517430081,TAVAN PERU S.A.C.,821972.49,80.909769,11,26,Fertilizantes,0.014880503534898004,97.69219699280747
20610453466,CITROSOL PERU S.A.C.,796817.389,69.182,14,44,Proteccion de cultivos,0.014425110472593428,97.70662210328005
20451871286,NATUCULTURA S.A,795340.625,140.74650900000003,130,1085,Semillas,0.014398376011051766,97.72102047929111
20100281245,ANDERS PERU S.A.C.,790016.827,318.86033100000003,67,145,Proteccion de cultivos,0.014301997122558694,97.73532247641367
20606099585,EUROSEEDS S.A.C.,779682.744,8.19303,12,40,Semillas,0.0141149149993949,97.74943739141307
20614371588,FERTIAMERICA PERU S.A.C.,778211.063,1175.11552,11,24,Fertilizantes,0.014088272557477237,97.76352566397054
20499935286,DEUTSCHE PHARMA S.A.C.,774377.608,25.076241000000003,5,26,Proteccion de cultivos,0.014018873956706094,97.77754453792724
20606495081,CIA LLOCLLA S.A.C.,768398.319,349.97898599999996,12,39,Proteccion de cultivos,0.013910628447053241,97.79145516637429
20602940196,BEENATURAL SOCIEDAD ANONIMA CERRADA - BE,764441.473,40.477503,20,50,Fertilizantes,0.013838996048637999,97.80529416242292
20295967197,INVERSIONES JUSTINA SA,749842.0,0.9858620000000001,2,4,Semillas,0.013574695829072076,97.818868858252
20612771601,VANGUARD SEEDS S.A.C.,749181.724,33.487136,10,95,Semillas,0.013562742583103946,97.83243160083511
20604798818,CINNAMON S.A.C.,741978.048,58.03992799999999,48,74,Proteccion de cultivos,0.01343233149576663,97.84586393233087
20507855050,NUVEL S.A.C.,733110.569,406.45,44,83,Proteccion de cultivos,0.013271799903516951,97.85913573223439
20543083454,ARATO PERU S.A.,732627.968,355.078,11,29,Proteccion de cultivos,0.013263063180604915,97.872398795415
20330005450,TURO S.A.,727451.2860000001,65.22,2,12,Proteccion de cultivos,0.013169347593116042,97.88556814300811
20602593593,SP TRANSPORT LOGISTIC SOCIEDAD ANONIMA C,720090.568,961.93,12,14,Fertilizantes,0.013036093510344503,97.89860423651847
20557530160,BLUEBERRIES PERU S.A.C.,713806.391,194.69648,10,38,Proteccion de cultivos,0.012922328488765221,97.91152656500724
20373687333,INCAFOREST E.I.R.LTDA,712842.387,0.138539,35,1329,Semillas,0.012904876730824206,97.92443144173807
20537025388,SOLENIS PERU SOCIEDAD ANONIMA CERRADA,708583.165,474.4446,59,86,Proteccion de cultivos,0.012827770296243997,97.9372592120343
20207190285,MATHIESEN PERU S.A.C.,701188.907,509.914,35,116,Proteccion de cultivos,0.012693909025160646,97.94995312105947
20100442516,MERCANTIL TAY LONG S.A.,694656.0,131.68656,8,8,Proteccion de cultivos,0.012575641142853951,97.96252876220233
20614099896,ECF BIOESTIMULACION Y PROTECCION VEGETAL,681137.882,164.128,6,71,Fertilizantes,0.012330917134287476,97.97485967933662
20100152941,KIMBERLY-CLARK PERU S.R.L.,675662.84,133.960501,29,32,Proteccion de cultivos,0.012231800213921059,97.98709147955054
20602426930,VIGO PERÚ EXPORT & IMPORT S.A.C.,672600.0,612.563,5,20,Fertilizantes,0.012176352371078012,97.99926783192161
20176770474,CORPORACION AGROLATINA S.A.C.,667521.248,400.1924,6,7,Fertilizantes,0.012084409650356459,98.01135224157197
20603836520,SEMILLAS VALLEY SAC,666445.285,2.245691,41,128,Semillas,0.012064931052934153,98.0234171726249
20454551495,PRODUCTORES DE SEMILLAS PERU SOCIEDAD CO,665473.0,122.5,6,11,Semillas,0.012047329380669637,98.03546450200557
20605481991,ORINOQUIA S.A.C.,660095.0,1378.26,8,10,Fertilizantes,0.011949969251244039,98.04741447125681
20505264453,PHARMAVET DEL PERU SAC,649091.034,249.54770000000005,17,37,Proteccion de cultivos,0.01175075996266931,98.05916523121948
20413940568,EMBOTELLADORA SAN MIGUEL DEL SUR S.A.C.,648698.21,4.25,22,22,Proteccion de cultivos,0.01174364850943735,98.07090887972892
20504312403,NIPRO MEDICAL CORPORATION SUCURSAL DEL P,643109.201,141.870863,17,17,Proteccion de cultivos,0.011642468397945936,98.08255134812687
20536501470,AGRIYSEED E.I.R.L.,633077.756,220.71301300000005,31,101,Fertilizantes,0.011460865054040066,98.0940122131809
20601845114,ANIPROTEIN PERU S.A.C.,627680.81,421.24951400000003,21,36,Fertilizantes,0.011363161937442266,98.10537537511834
20609500400,AGRI TECHNOVATION PERU SOCIEDAD ANONIMA,625533.943,564.033179,13,82,Fertilizantes,0.011324296327739857,98.11669967144609
20513143363,AGROCHEM E.I.R.L.,624746.464,237.99374,17,51,Proteccion de cultivos,0.01131004027393548,98.12800971172003
20602261761,IMPORTACION DE SEMILLAS Y MAQUINARIA AGR,616760.538,116.0,5,6,Semillas,0.011165467795515388,98.13917517951555
20544979036,GOVI PERU S.A.C.,616560.86,83.887794,20,42,Proteccion de cultivos,0.011161852943168151,98.15033703245872
20482152466,JEMOAGRO SAC,614135.24,20.885579999999997,20,26,Proteccion de cultivos,0.011117940954113238,98.16145497341283
20608966901,COMAGRO PERU S.A.C.,614129.319,154.43565700000002,15,28,Fertilizantes,0.011117833763833147,98.17257280717666
20602659161,EBUSUS AGRO SOCIEDAD ANONIMA CERRADA,613661.634,332.16582400000004,19,71,Fertilizantes,0.011109367071358173,98.18368217424802
20392064550,CORPORACION ROOTS S.A.,611183.7390000001,0.021526,13,317,Semillas,0.011064508726638382,98.19474668297465
20609016869,IMPORTADORA Y EXPORTADORA JESUS S.A.C.,607460.0,1965.0,35,40,Fertilizantes,0.01099709635940388,98.20574377933406
20519361672,CHEMIE AGROVETERINARIA S.A.C.,605847.511,214.61010000000002,32,46,Fertilizantes,0.010967904812781093,98.21671168414684
20603408676,MEXAGRO DEL PERU S.A.C.,604814.565,54.7574,5,42,Proteccion de cultivos,0.010949204969670332,98.22766088911652
20602104380,AGROINDUSTRIAS ECOFARM S.A.C.,595174.322,359.96102399999995,49,116,Fertilizantes,0.010774683715268286,98.23843557283179
20530184596,ECOSAC AGRICOLA S.A.C.,587339.28,575.0,3,3,Fertilizantes,0.010632842751494577,98.24906841558328
20453959016,TODOFLOR SAC.,586297.604,0.077596,23,1412,Semillas,0.01061398486563003,98.25968240044891
20110515376,AGRO VETERINARIO SANTA ROSA S.A.,585181.9299999999,185.37784,13,13,Proteccion de cultivos,0.010593787363763763,98.27027618781267
20600791215,AVEBIOL S.A.C.,578064.5700000001,172.103849,23,47,Fertilizantes,0.010464938890210664,98.28074112670288
20566475899,ADN CHEMICALS AND MACHINERY S.A.C. - ADN,577591.36,47.222807,9,24,Proteccion de cultivos,0.010456372176405253,98.29119749887928
20297986130,TECNOLOGIA TEXTIL S.A.,576237.9639999999,46.137,8,12,Proteccion de cultivos,0.010431871096129298,98.30162936997542
20612680842,INNOVACION Y GESTION EN BIOPLAGUICIDAS A,575785.2,53.05947999999999,6,8,Proteccion de cultivos,0.010423674524608425,98.31205304450002
20505434804,CEVA SALUD ANIMAL S.A.C.,572755.0,20.6263,17,17,Proteccion de cultivos,0.010368817577009793,98.32242186207702
20601790115,ALCOAXARQUIA PERU S.A.C.,564326.339,573.1783049999999,9,67,Fertilizantes,0.010216230086149903,98.33263809216317
20513511770,SOBITEC PERU S.A.C.,563937.039,254.9665,16,31,Fertilizantes,0.010209182429328521,98.3428472745925
20522859096,ANTESIS GROUP S.A.C.,554271.727,116.891,7,193,Fertilizantes,0.01003420734058572,98.35288148193308
20100051240,FCA PERUANA ETERNIT S A,553463.88,616.0,28,29,Fertilizantes,0.010019582556562647,98.36290106448965
20510348304,TERRA SEEDS E.I.R.L,547253.75,0.75228,7,7,Semillas,0.009907158038052087,98.3728082225277
20336183791,EL PEDREGAL S.A,546779.256,566.858698,7,13,Fertilizantes,0.00989856807947052,98.38270679060716
20480943687,AVO PERU SAC,543178.077,62.1494,16,33,Proteccion de cultivos,0.009833374465947882,98.3925401650731
20426275342,INSTITUTO PERUANO DEL ESPARRAGO Y HORTAL,539216.64,60.675419999999995,6,49,Proteccion de cultivos,0.009761658954785488,98.40230182402789
20604374503,AGRO TECNOLOGIAS NATURALES DEL PERU E.I.,538148.53,19.599545,29,36,Proteccion de cultivos,0.009742322523427962,98.41204414655131
20543443841,GREENVIC PERU S.A.C.,533542.413,232.29125699999997,8,42,Fertilizantes,0.009658936107052088,98.42170308265837
20606552883,LABORATORIO FITO NUTRICIONAL S.A.C.,531876.174,150.40508000000003,31,52,Fertilizantes,0.00962877150223729,98.4313318541606
20539782151,NEGOCIOS AGRICOLAS SAN MARTIN S.A.C.,528645.72,687.9658199999999,17,68,Fertilizantes,0.009570289274728283,98.44090214343534
20131565659,TAL S A,519669.105,55.29054,12,43,Proteccion de cultivos,0.00940778194891873,98.45030992538426
20519633001,IMPORT EXPORT YOMAR S.A.C.,518155.413,289.6055,16,31,Proteccion de cultivos,0.009380378964718192,98.45969030434898
20609592169,CITRUS AGRO COMERCIAL PERU S.A.C.,514911.0,1168.1307,6,13,Fertilizantes,0.009321644031733795,98.46901194838071
20122963714,IMPLANTES EXTERNOS PERUANOS S.A.C.,505648.80700000003,61.019964,11,22,Proteccion de cultivos,0.009153966770810613,98.47816591515152
20565960891,IMPORT EXPORT MIRAMIRA E.I.R.L.,505179.0,466.340118,20,25,Proteccion de cultivos,0.009145461662903389,98.48731137681442
20604994391,AGROINTESA PERU SAC,502354.399,104.53097199999999,8,55,Fertilizantes,0.009094326757932083,98.49640570357235
20255172884,PRODUCTOS SANCELA DEL PERU S.A.,499447.983,142.02918199999996,60,98,Proteccion de cultivos,0.00904171072261698,98.50544741429496
20614418827,VIRU FINE FOODS S.A.,499341.627,0.3107,3,3,Semillas,0.009039785316531969,98.5144871996115
20100873924,PACCU S A,496809.537,243.518651,18,28,Semillas,0.008993945857603509,98.52348114546909
20195937541,RECKITT BENCKISER PERU S.A.,495813.923,283.71000699999996,112,361,Proteccion de cultivos,0.008975921850928548,98.53245706732002
20112302370,NOVOLIZ S.A.,494123.24,118.594988,6,12,Fertilizantes,0.008945314726403137,98.54140238204643
20605067469,TY (PR) MANUFACTURING S.A.C.,478307.63300000003,1131.52,15,15,Fertilizantes,0.008658998336580823,98.55006138038301
20515799258,TOTALVET S.A.C.,476307.255,166.42213199999998,15,36,Proteccion de cultivos,0.008622784677045657,98.55868416506006
20554387498,COMERCIALIZADORA DE INSUMOS SANTA ANGELI,474353.56,1052.076,10,10,Fertilizantes,0.008587416138916587,98.56727158119898
20482762027,INVERSIONES FORESTALES EL ROBLE SAC,470669.73,138.936,8,8,Proteccion de cultivos,0.008520726260600874,98.57579230745958
20191338856,PTC S.A.C,469356.36,1283.0,12,16,Fertilizantes,0.00849694978734247,98.58428925724692
20607539031,FERROFERT S.A.,468596.08999999997,686.0,3,4,Fertilizantes,0.008483186309172443,98.5927724435561
20524018790,CORPORACION MAMANI SOCIEDAD ANONIMA CERR,466584.28,288.246125,12,14,Proteccion de cultivos,0.008446765691474468,98.60121920924757
20607807362,AGRITEP PERU S.A.C.,465967.541,71.87217,10,29,Proteccion de cultivos,0.00843560061359016,98.60965480986117
20565806972,CASP DEL PERU E.I.R.L.,463516.811,122.0155,46,46,Proteccion de cultivos,0.008391234047954756,98.61804604390912
20498279628,INTERINSUMOS S.R.L.,458061.0,16.42,24,40,Proteccion de cultivos,0.008292465274231884,98.62633850918336
20340584237,CAMPOSOL S.A.,451819.0,426.96,15,20,Fertilizantes,0.008179463800101244,98.63451797298346
20100018625,MEDIFARMA S A,451056.234,168.002,9,9,Fertilizantes,0.008165655135824292,98.64268362811929
20608089102,RSQ AGRO S.A.C.,449259.087,256.58764999999994,27,57,Fertilizantes,0.008133120650045783,98.65081674876933
20606418770,CLAVES INDUSTRIALES R & K S.R.L.,444145.458,557.04,10,15,Fertilizantes,0.008040546536755618,98.65885729530609
20424170250,AGROFARMA INTERNACIONAL SOCIEDAD ANONIMA,437069.642,147.71408,11,47,Proteccion de cultivos,0.007912450151193753,98.66676974545729
20411808972,AGRICOLA PAMPA BAJA S.A.C.,436722.35199999996,201.50240000000002,3,7,Proteccion de cultivos,0.007906163018551838,98.67467590847583
20610390341,REITER PERUVIAN BERRY S.A.,434377.06,148.29912199999998,2,9,Fertilizantes,0.007863705240072696,98.6825396137159
20516086239,DISTRILARKIN DEL PERU S.A.,421942.041,243.44,46,73,Proteccion de cultivos,0.007638589014849608,98.69017820273075
20482683151,SCALE S.A.C.,420981.36,300.0,4,4,Fertilizantes,0.007621197414534116,98.69779940014529
20511663378,VETNOVA S.A.C.,419519.25800000003,56.692681,15,41,Proteccion de cultivos,0.0075947283851638256,98.70539412853044
20293623431,CLARIANT (PERU) S.A.,417982.25800000003,87.20083699999999,42,60,Proteccion de cultivos,0.007566903446724416,98.71296103197717
20603018461,INHAS S.A.C.,417625.76,51.984124,19,43,Proteccion de cultivos,0.007560449617899579,98.72052148159507
20610511636,SINBIOTEK FUNDOR S.A.C. - FUNDOR S.A.C.,415587.54,68.5052,4,17,Proteccion de cultivos,0.007523550889190423,98.72804503248426
20610851551,BIOCHEMICAL LYDIA S.A.C.,414553.224,91.59617999999999,58,191,Proteccion de cultivos,0.007504826244410399,98.73554985872867
20228443264,GERENCIA REGIONAL DE AGRICULTURA - GERAG,414260.44999999995,87.36,3,10,Proteccion de cultivos,0.007499526037171192,98.74304938476584
20605393056,HEROW CHEMICALS S.A.C.,413140.976,36.63568,6,33,Proteccion de cultivos,0.007479259742353679,98.7505286445082
20402641241,DISTRIBUIDORA AGROPECUARIA Y SERVICIOS E,401110.0,104.46855000000001,11,11,Semillas,0.007261458072499408,98.7577901025807
20611114428,NEGOCIOS AGRICOLAS SUR NORTE S.A.C.,398682.0,0.5561949999999999,2,2,Semillas,0.0072175029973329235,98.76500760557803
20601011523,AGRICOLA CARBAJAL HERMANOS E.I.R.L.,397737.75,0.462519,5,17,Semillas,0.007200408854117951,98.77220801443215
20537467216,JIMTERDATA SOCIEDAD ANONIMA CERRADA,397179.0,487.45,8,15,Fertilizantes,0.00719029357477311,98.77939830800693
20100070970,SUPERMERCADOS PERUANOS SOCIEDAD ANONIMA,392415.821,195.511978,95,267,Proteccion de cultivos,0.007104063800894849,98.78650237180783
20605482121,EV MARKETING & COACHING E.I.R.L.,391972.277,107.03592,8,72,Fertilizantes,0.007096034142797796,98.79359840595063
20121931061,HERRERA & MENDOZA S.A.,390725.40499999997,118.32889,13,35,Proteccion de cultivos,0.007073461509979433,98.80067186746061
20557817451,GREEN UNIVERSE PERU S.A.C.,387838.568,127.90190700000001,8,14,Fertilizantes,0.007021199921293936,98.8076930673819
20506992002,BIOFER S.A.C.,387125.023,109.275067,8,72,Fertilizantes,0.007008282324873149,98.81470134970678
20521911221,AKZO NOBEL PERU S.A.C.,386958.0,1148.0,11,27,Fertilizantes,0.007005258639321448,98.8217066083461
20514606774,C & M SERVICENTROS SOCIEDAD ANONIMA CERR,383550.0,1030.139999,4,8,Fertilizantes,0.006943562224096003,98.8286501705702
20600708997,TRAPANI CULTIVARES PERU SAC,383469.518,144.05011499999998,7,10,Proteccion de cultivos,0.006942105225595365,98.83559227579579
20507165461,DRESDEN S.A.,382700.38,199.691362,32,69,Proteccion de cultivos,0.006928181206401214,98.8425204570022
20603097468,BIOTECNAGRO S.A.C.,382348.9,45.8373,14,33,Fertilizantes,0.006921818220478843,98.84944227522267
20601417601,ACTIVA SEMILLAS E.I.R.L.,378081.54,46.75,3,4,Semillas,0.006844564460362513,98.85628683968304
20331066703,INRETAIL PHARMA S.A.,376254.306,177.735,5,8,Proteccion de cultivos,0.006811485297340786,98.86309832498037
20537135485,SIGONSA S.A.C.,373294.039,231.04,17,41,Proteccion de cultivos,0.00675789437538944,98.86985621935575
20384423508,ACCEAUTO S.A. C.,372097.76900000003,137.50474499999999,88,196,Proteccion de cultivos,0.006736237811234001,98.87659245716699
20537381338,COMERCIALIZADORA AGROTECNOLOGICA S.A. CO,370774.0,44.635,6,7,Proteccion de cultivos,0.00671227308063348,98.88330473024763
20604709611,SOLENIS COLOMBIA S.A.S SUCURSAL DEL PERU,360044.227,171.855,28,33,Proteccion de cultivos,0.00651802761986976,98.8898227578675
20614843188,HOLDING UGARTE S.A.C,355258.0,511.0,10,12,Fertilizantes,0.006431380598638764,98.89625413846615
20504913661,CHEMICAL IMPORT S.A.C.,354022.004,381.6,11,16,Fertilizantes,0.006409004858488239,98.90266314332463
20126500603,IMPORTACIONES CARMELITA DEL NORTE SOCIED,349158.57,201.375,10,17,Proteccion de cultivos,0.006320960127418537,98.90898410345206
20516343819,GLOBALVET SAC,348916.43,32.101741000000004,33,205,Proteccion de cultivos,0.006316576568151316,98.91530068002021
20600516885,METAS PERU SOCIEDAD ANONIMA CERRADA - ME,347170.29,14.467399000000002,52,1831,Proteccion de cultivos,0.006284965482916059,98.92158564550313
20609650193,RODOAGRO S.A.C.,346749.248,50.13876700000001,13,31,Fertilizantes,0.006277343187710851,98.92786298869083
20216528141,PROSEMEDIC SOCIEDAD ANONIMA CERRADA,342281.29600000003,59.341150999999996,17,76,Proteccion de cultivos,0.006196458028732166,98.93405944671956
20296570509,NEW POWER INTERNATIONAL S.A.C.,342093.317,121.679795,17,96,Proteccion de cultivos,0.006193054968157734,98.94025250168772
20603481519,AGROINSUMOS CAMANA E.I.R.L.,338515.0,462.91,8,12,Fertilizantes,0.0061282752347539,98.94638077692248
20607938068,CROPCHAIN S.A.C.,337515.99,94.6,3,21,Proteccion de cultivos,0.006110189748904613,98.95249096667139
20480370971,BIONOVA GROUP EMPRESA INDIVIDUAL DE RESP,334619.66000000003,13.66655,14,37,Fertilizantes,0.006057756304564851,98.95854872297596
20385968702,MIRAGE HOLDING SOCIEDAD ANONIMA CERRADA,334450.0,850.0,3,3,Fertilizantes,0.006054684880325663,98.96460340785629
20602243711,YOUYI GROUP PERU S.A.C.,328032.26,522.5961070000001,19,21,Proteccion de cultivos,0.005938501913233837,98.97054190976952
20602855831,BIOSCIENCE PERU SOCIEDAD ANONIMA CERRADA,327761.243,91.621859,6,13,Fertilizantes,0.005933595581847349,98.97647550535137
20601438403,ENLASA PERU S.A.C.,325696.18,536.231238,16,44,Fertilizantes,0.00589621090335125,98.98237171625472
20479793078,AGRICOLA SAN ISIDRO SOCIEDAD ANONIMA CER,324850.0,12.5374,4,4,Semillas,0.0058808921613807495,98.9882526084161
20603713037,GRUINDAG PERU SAC.,323659.216,48.3226,8,42,Fertilizantes,0.005859334912522823,98.99411194332863
20601289408,PW SOLUTIONS S.A.C.,322924.091,19.367961000000005,13,22,Proteccion de cultivos,0.005846026644552575,98.99995796997318
20614387484,IMPOSEM E.I.R.L.,321820.032,43.83,2,3,Semillas,0.005826039413772824,99.00578400938696
20477349243,FORESTALES DAXSA S.A.C.,321005.2,91.288,4,5,Proteccion de cultivos,0.005811288177443312,99.0115952975644
20602677916,AGROBUSINESS INTERNATIONAL PERU S.A.C.,320431.5,73.17,6,25,Fertilizantes,0.005800902252145531,99.01739619981655
20610792953,PANTHER ENERGY TRADER S.A.C.,319680.0,138.66065,4,19,Proteccion de cultivos,0.005787297540865624,99.02318349735741
20600543025,COMERCIAL BALBOAS PERU S.A.C.,319317.075,211.46062,11,42,Proteccion de cultivos,0.0057807273614361365,99.02896422471885
20451779711,SOCIEDAD AGRICOLA RAPEL   S.A.C.,318761.044,6.623982999999999,5,15,Fertilizantes,0.005770661305258255,99.03473488602411
20447609674,AGRO IMPORT E.I.R.L,315026.58,66.68137,5,10,Semillas,0.005703054778970558,99.04043794080309
20523163320,BOEHRINGER INGELHEIM PERU S.A.C,312842.674,10.510623999999998,31,44,Proteccion de cultivos,0.005663518637130963,99.04610145944022
20291398902,POCHTECA PERU S.A.C.,312380.909,159.452902,37,71,Proteccion de cultivos,0.005655159116832671,99.05175661855705
20611542721,GRUPO BIOTECH S.A.C.,307024.0,36.509,3,13,Proteccion de cultivos,0.005558180806389913,99.05731479936344
20603352573,AGRO FAMHER S.A.C.,304801.52,21.31338,29,52,Fertilizantes,0.005517946343681508,99.06283274570713
20611743671,IMPORTACION Y EXPORTACION UNILINE S.A.C.,303446.24,782.308863,17,20,Fertilizantes,0.00549341115658446,99.0683261568637
20609910926,AGRO SOLUCIONES DEL SUR S.A.C,302064.006,68.576,3,11,Fertilizantes,0.005468388010222157,99.07379454487393
20100334624,BRENNTAG PERU S.A.C,300653.795,392.202,11,17,Fertilizantes,0.005442858384807988,99.07923740325874
20602437516,CORPORACION BIOACTIVA PERU S.A.C.,298483.617,64.70478,7,50,Fertilizantes,0.005403570766556485,99.0846409740253
20552283377,POWER REFLE SOCIEDAD ANONIMA CERRADA,295906.468,245.23764799999998,28,50,Proteccion de cultivos,0.005356915586156884,99.08999788961147
20613746511,FERTILIZANTES DEL PACIFICO - PERÚ S.A.C.,295743.056,147.3174,13,35,Fertilizantes,0.005353957272012277,99.09535184688347
20606640090,AGRO VIVEX S.A.C.,294434.4,472.94,7,13,Fertilizantes,0.005330266138220238,99.10068211302169
20613556193,INQUIFER S.A.C.,293377.285,63.343520000000005,4,111,Fertilizantes,0.005311128753836127,99.10599324177552
20535747424,RVR AGRO S.R.L.,291469.047,66.7547,7,30,Fertilizantes,0.00527658314233467,99.11126982491785
20419922391,ALLTECHNOLOGY PERU S.R.L,290086.85099999997,44.31832,11,34,Fertilizantes,0.005251560683901879,99.11652138560176
20482095993,DEPOSITOS EL PALOMAR S.A.C.,288910.2,90.72,4,4,Proteccion de cultivos,0.005230259290512374,99.12175164489227
20601438586,SOCIEDAD EXPORTADORA VERFRUT SOCIEDAD AN,287643.582,57.602599999999995,4,12,Fertilizantes,0.005207329187795231,99.12695897408007
20204441007,JOHNSON & JOHNSON DEL PERU S.A,285202.157,13.675143,32,34,Proteccion de cultivos,0.005163131074373347,99.13212210515444
20101085351,DIAMOND CORPORACION S A,284458.974,319.5,8,8,Fertilizantes,0.005149676929139635,99.13727178208357
20467089464,FUMINSUMOS S.R.L.,283713.88,67.150099,11,27,Proteccion de cultivos,0.005136188188292808,99.14240797027186
20606820501,INNOVAGRO BIOSCIENCE S.A.C.,283092.92,64.67228999999999,6,24,Proteccion de cultivos,0.0051249466959223874,99.14753291696779
20543639231,SOCIEDAD PUNTA DE LOBOS PERU S.A.C. - SP,281810.201,355.0,7,8,Fertilizantes,0.00510172511022944,99.15263464207803
20549608672,SEMBRANDO PERU S.A.C.,281781.695,45.784742,16,112,Fertilizantes,0.0051012090544746225,99.1577358511325
20440492798,SUMINISTROS INDUSTRIALES S.A.C.,280967.70900000003,150.96,13,31,Fertilizantes,0.005086473133628468,99.16282232426613
20521767350,PORTLAND  PERU  SAC,280002.12,569.568,6,23,Fertilizantes,0.005068992681785415,99.16789131694792
20266352337,PRODUCTOS TISSUE DEL PERU S.A.C - PROTIS,278762.32899999997,113.71219500000001,23,34,Proteccion de cultivos,0.005046548239200682,99.17293786518712
20609952157,ECOFOS DEL PERU SOCIEDAD ANONIMA CERRADA,275563.221,79.903705,7,56,Fertilizantes,0.004988633481125847,99.17792649866824
20372399687,MERCK SHARP & DOHME SALUD ANIMAL PERU S.,273788.317,8.18432,9,10,Proteccion de cultivos,0.00495650166945645,99.1828830003377
20545815215,INVERSIONES YOLIED SOCIEDAD ANONIMA CERR,272071.581,2.5932320000000004,16,20,Proteccion de cultivos,0.004925422896836595,99.18780842323453
20565861051,NAVARRO Y CIA.PERU S.A.C.,271531.46499999997,172.5,14,18,Fertilizantes,0.004915644956400588,99.19272406819093
20250406941,AGROVET MARKET S.A,270965.058,33.141752000000004,24,32,Proteccion de cultivos,0.004905391059258982,99.19762945925018
20610511539,PHYTOMA CROP SCIENCE S.A.C.,270498.3,48.441599999999994,5,17,Fertilizantes,0.004896941148643431,99.20252640039882
20613197886,PROTEKTING PHYTOSANITARY PERU S.A.C.,270016.56,11.352,5,12,Proteccion de cultivos,0.0048882200127658764,99.20741462041158
20547485824,VALECA S.A.C.,265233.88,160.5889,5,7,Proteccion de cultivos,0.00480163720432385,99.2122162576159
20167877444,ARBORIZACIONES E.I.R.L.,263797.81,378.9015,18,30,Semillas,0.00477563944287643,99.21699189705879
20120705866,TODO AGRICOLA S.A.,261842.04,161.937825,8,13,Proteccion de cultivos,0.004740233340175296,99.22173213039896
20525329730,DON LIMON S.A.C,259500.0,225.0,2,2,Fertilizantes,0.004697834433979697,99.22642996483295
20530198112,DISTRIBUIDORA AGRICOLA SAN ANTONIO E.I.R,258604.855,163.252629,8,47,Fertilizantes,0.0046816292586255364,99.23111159409157
20553549362,COMERCIAL QUIMICA MASSO PERU SAC,256334.22,52.81966800000001,10,54,Fertilizantes,0.0046405230262941315,99.23575211711787
20100107644,COMERCIAL LIDER S A,256085.618,192.0,27,45,Proteccion de cultivos,0.00463602248280297,99.24038813960067
20612454061,NPK (NUTRITION PROTECTION & KNOWLEDGE) A,247687.994,162.21820000000002,10,23,Fertilizantes,0.0044839968674241105,99.24487213646809
20610883843,ULEXAGRO NUTRITION S.A.C.,246768.04,241.78423999999998,3,4,Fertilizantes,0.0044673425646153345,99.2493394790327
20539927494,DANPER AGRICOLA OLMOS  S.A.C.,246687.065,159.83214,6,13,Proteccion de cultivos,0.004465876641134442,99.25380535567383
20610202374,FLORFRUITS PERU S.A.C.,246483.334,0.479267,17,49,Semillas,0.004462188415673675,99.2582675440895
20606871806,HAZEL TECH PERU S.A.C.,245690.49,2.4543000000000004,10,29,Proteccion de cultivos,0.0044478352370841785,99.2627153793266
20510932243,DAL TRADING S.A.C.,244259.731,8.215012,12,28,Proteccion de cultivos,0.0044219336228378345,99.26713731294943
20450339025,AGROPECUARIA EL AMIGO E.I.R.L.,241662.52,67.60808,5,9,Proteccion de cultivos,0.004374915251862455,99.27151222820129
20545905125,FERTICROPS S.A.C.,241559.809,849.5,28,30,Fertilizantes,0.00437305583270042,99.27588528403399
20602428550,NUTRIFER S.A.C,240986.476,18.14735,7,27,Fertilizantes,0.004362676551353455,99.28024796058534
20388203111,NCH PERU S.A,240094.186,25.432014000000002,27,42,Proteccion de cultivos,0.004346523061229773,99.28459448364657
